image,scheme,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
alpaca.jpg,dwsf_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.1673,25.6879,13047,0
alpaca.jpg,dwsf_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.1673,24.7679,13028,0
alpaca.jpg,dwsf_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.1673,19.7025,12999,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,41.0099,13189,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,41.1282,11742,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,9.6603,11701,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00001010010000000011101010000100,0.812500,0,41.0099,8.8398,13264,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01000010111000010011001110000000,0.937500,0,41.0099,9.9091,13410,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00001010011000010111001110000000,0.875000,0,41.0099,9.5328,6087,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,25.6832,13107,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,24.7619,13011,0
alpaca.jpg,dwsf_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,41.0099,19.7013,13143,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,40.1248,16641,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,40.8697,12858,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,9.6601,12851,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001010000100,0.968750,0,40.1248,8.8395,16491,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,40.1248,9.9109,16449,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000000,0.968750,0,40.1248,9.5329,13185,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,25.6612,16607,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,24.7474,16944,0
alpaca.jpg,dwsf_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.1248,19.6951,16386,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,39.9729,16449,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,40.1589,14598,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,9.6595,14789,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00001010011000000011001110000100,0.906250,0,39.9729,8.8412,16334,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01000010111000010011001110000100,0.968750,0,39.9729,9.9104,16642,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00001010111000110111001110100000,0.843750,0,39.9729,9.5336,7452,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,25.6549,16452,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,24.7412,16390,0
alpaca.jpg,dwsf_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.9729,19.6937,16385,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,39.2437,20057,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,40.1883,14925,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,9.6595,15534,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,8.8405,20056,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,39.2437,9.9113,17626,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,9.5326,16061,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,25.6326,20201,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,24.7261,19988,0
alpaca.jpg,dwsf_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.2437,19.6872,20051,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,39.1223,20083,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,39.3491,17864,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,9.6587,22077,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,8.8410,20115,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,9.9113,20322,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,crop_center_50,01001010111000010011001110000100,00001010111000110011001110100000,0.875000,0,39.1223,9.5332,8897,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,25.6267,20186,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,24.7198,19935,0
alpaca.jpg,dwsf_q30_9block,30,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,39.1223,19.6861,19992,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,36.8829,32838,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,38.5221,21839,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,9.6577,30591,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,8.8411,32984,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,36.8829,9.9095,31979,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,9.5332,31440,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,25.5238,32824,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,24.6406,32769,0
alpaca.jpg,dwsf_q50_5block,50,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.8829,19.6560,32892,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,36.7699,33322,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,37.7691,25773,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,9.6567,46979,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,8.8441,32996,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,9.9096,32198,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,9.5326,14649,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,25.5163,33321,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,24.6344,33291,0
alpaca.jpg,dwsf_q50_9block,50,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,36.7699,19.6539,33419,0
ducks.jpg,single_center_50pct,50,1,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,40.9586,32667,0
ducks.jpg,single_center_50pct,50,1,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,47.4496,6690,0
ducks.jpg,single_center_50pct,50,1,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,9.1610,32968,0
ducks.jpg,single_center_50pct,50,1,2.5000,crop_top_left_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,10.2690,32651,0
ducks.jpg,single_center_50pct,50,1,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,40.9586,11.3043,32995,0
ducks.jpg,single_center_50pct,50,1,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,10.8304,61429,0
ducks.jpg,single_center_50pct,50,1,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,32.3558,32768,0
ducks.jpg,single_center_50pct,50,1,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,31.1292,31655,0
ducks.jpg,single_center_50pct,50,1,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,40.9586,28.7421,32661,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,49.5861,49.5861,6346,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,49.5861,49.3329,5174,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,49.5861,9.1612,5177,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00110000010100110011101000001110,0.562500,0,49.5861,10.2662,6464,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00100010011000010011000110000001,0.781250,0,49.5861,11.2974,6600,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00001011111000010011001110001000,0.875000,0,49.5861,10.8222,5398,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,49.5861,32.7760,5713,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,49.5861,31.4262,6040,0
ducks.jpg,dwsf_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,49.5861,28.9380,6292,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,01001010111000010001101110000100,0.937500,0,48.7696,48.7696,6420,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,48.7696,48.1257,5643,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,48.7696,9.1611,5481,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00010000010100100011100000000110,0.562500,0,48.7696,10.2665,6262,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00100000010100010011101010010011,0.593750,0,48.7696,11.2967,6564,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00011000011000010001101110000000,0.781250,0,48.7696,10.8218,3001,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010001101110000100,0.937500,0,48.7696,32.7560,6353,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010111000010001101010000100,0.875000,0,48.7696,31.4156,6213,0
ducks.jpg,dwsf_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,48.7696,28.9305,6154,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,46.3578,12013,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,46.9271,9465,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,9.1609,9392,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00111010010000110011100010000100,0.718750,0,46.3578,10.2666,12601,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,46.3578,11.2991,13102,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,46.3578,10.8235,10597,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,32.7043,11420,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,31.3720,11390,0
ducks.jpg,dwsf_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,46.3578,28.9024,11864,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,45.8896,12453,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,45.8250,11229,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,9.1607,11039,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00011010010000100011101010000110,0.718750,0,45.8896,10.2660,12227,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000010011000010011001110000100,0.906250,0,45.8896,11.2959,13215,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00001011110000010011001110001000,0.843750,0,45.8896,10.8222,5973,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,32.6835,11533,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,31.3609,11457,0
ducks.jpg,dwsf_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.8896,28.8952,11825,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,45.3368,15764,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,46.2003,11928,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,9.1608,11916,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00101010010000110011101010100100,0.750000,0,45.3368,10.2673,16254,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,11.3019,16398,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,10.8252,12907,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,32.6706,14849,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,31.3469,13649,0
ducks.jpg,dwsf_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,45.3368,28.8847,15726,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,44.7858,15910,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,44.8569,14165,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,9.1605,14377,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00101010010000100011101010000110,0.718750,0,44.7858,10.2670,15474,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01000010111000010011001110000100,0.968750,0,44.7858,11.2962,16616,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00001011110000010001101110001100,0.812500,0,44.7858,10.8225,7193,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,32.6379,14972,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,31.3256,14944,0
ducks.jpg,dwsf_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.7858,28.8733,15709,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.5386,44.5386,19175,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.5386,45.6330,14179,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.5386,9.1606,14169,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,10101010111000110101001110100100,0.781250,0,44.5386,10.2668,18471,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.5386,11.3036,19920,0
ducks.jpg,dwsf_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,44.5386,10.8264,15573,0
