image,scheme,region_strategy,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,sharpness_2.0,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,12.1491,11.4483,19907,0
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,bright_contrast_jpeg80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,12.1491,11.4164,20777,0
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,resize_0.5_jpeg50,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,12.1491,15.3632,20858,0
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,webp_q80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,12.1491,14.7332,20757,0
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.1491,14.7504,20818,0
000000000139.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,saturation_sharpness_webp80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,12.1491,13.4588,20961,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,none,1101000110001000100010011110110,11101000110001000000010011111110,0.90625,0,9.9501,9.9501,34835,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,12.5484,36502,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,12.7412,38046,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,13.2628,34284,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,median_filter_3,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,10.0658,34318,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,brightness_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.9501,8.1135,35000,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,contrast_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.9501,8.7467,34772,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,saturation_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.9501,8.6749,34729,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,sharpness_2.0,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.9501,9.2637,34432,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,10.1106,35477,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,13.2141,36283,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,12.5267,34604,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,12.5303,34697,0
000000000139.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.9501,11.3069,34681,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,none,1101000110001000100010011110110,11101000010001000000010011110110,0.90625,0,11.2315,11.2315,20436,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,jpeg_q50,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,13.7628,21087,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.2315,13.9323,21362,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,gaussian_blur_1.2,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,14.3627,20918,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,median_filter_3,1101000110001000100010011110110,1101000010001000000010011110110,0.9375,0,11.2315,11.3195,19923,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,brightness_1.5,1101000110001000100010011110110,1101000010001000000010011110110,0.9375,0,11.2315,9.1049,20292,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,contrast_1.5,1101000110001000100010011110110,1101000010001000000010011111110,0.90625,0,11.2315,10.3257,20133,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,saturation_1.5,1101000110001000100010011110110,1101000010001000000010011111110,0.90625,0,11.2315,10.4804,20126,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,sharpness_2.0,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,11.2315,10.8647,19949,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,bright_contrast_jpeg80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,11.3288,20790,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,resize_0.5_jpeg50,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,14.418,20951,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,webp_q80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,13.69,20739,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,webp_q50,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,13.7004,20776,0
000000000139.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,saturation_sharpness_webp80,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.2315,13.0214,21054,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,none,1101000110001000100010011110110,11101000010001000000010011111110,0.875,0,9.0363,9.0363,35115,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,11.5795,36670,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,11.7795,37384,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,12.1943,34391,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,median_filter_3,1101000110001000100010011110110,11101000110001000100010011110110,0.96875,0,9.0363,9.1143,34390,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,brightness_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.0363,7.7321,35087,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,contrast_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.0363,8.3217,34778,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,saturation_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.0363,8.3775,34730,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,sharpness_2.0,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.0363,8.6822,34416,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,9.9887,35702,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,12.2777,36278,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,11.4885,34695,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,11.5229,34726,0
000000000139.png,coverage_robust_strong_q50_s3.0,fixed_anchor_regions,50,5,3.0,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.0363,10.8551,34636,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,none,1101000110001000100010011110110,11101000010001000000010011111110,0.875,0,10.267,10.267,35520,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,12.5418,35328,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,12.7265,35469,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,13.1623,35001,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,median_filter_3,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,10.4546,35230,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,brightness_1.5,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,8.8667,35690,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,contrast_1.5,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,9.1762,36069,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,saturation_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,10.267,8.7095,35401,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,sharpness_2.0,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,9.411,35295,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,10.8673,35893,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,13.0393,35245,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,12.6129,35166,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,12.6001,35553,0
000000000285.png,single_center50_s2.5,single_center,50,1,2.5,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.267,11.1136,35205,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,none,1101000110001000100010011110110,11101000010001000000110011111110,0.84375,0,9.1688,9.1688,35690,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.3532,35459,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.4569,35407,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.9072,35092,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,median_filter_3,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,9.2923,35258,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,brightness_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.1688,8.1942,35677,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,contrast_1.5,1101000110001000100010011110110,11101000110001000100010011111110,0.9375,0,9.1688,8.1752,36027,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,saturation_1.5,1101000110001000100010011110110,11101000010001000100010011111110,0.90625,0,9.1688,7.9518,35401,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,sharpness_2.0,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,9.1688,8.4998,35305,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,10.0084,35918,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.8378,35208,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.3505,35363,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,11.3577,35598,0
000000000285.png,single_center50_s3.0,single_center,50,1,3.0,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,9.1688,10.1826,35278,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,none,1101000110001000100010011110110,11101000010001000000010011110110,0.90625,0,12.2731,12.2731,20415,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,14.6922,20937,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,14.8434,20903,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,15.2483,21068,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,median_filter_3,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,12.4458,19807,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,brightness_1.5,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,12.2731,10.1463,20428,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,contrast_1.5,1101000110001000100010011110110,1101000110001000100010011111110,0.96875,0,12.2731,11.0501,21211,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,saturation_1.5,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,12.2731,10.8703,20268,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,sharpness_2.0,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,12.2731,11.5621,20084,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,12.316,21556,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,15.1904,20999,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,14.7398,20963,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,14.7108,20834,0
000000000285.png,coverage_default_q30_s2.5,fixed_anchor_regions,30,5,2.5,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,12.2731,13.4145,20945,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,none,1101000110001000100010011110110,11101000110001000000110011111110,0.875,0,10.1459,10.1459,34713,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,12.5429,34603,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,12.7063,36276,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,13.1385,34133,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,median_filter_3,1101000110001000100010011110110,11101000110001000100010011110110,0.96875,0,10.1459,10.3446,34195,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,brightness_1.5,1101000110001000100010011110110,11101000110001000100010011111110,0.9375,0,10.1459,8.5094,34966,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,contrast_1.5,1101000110001000100010011110110,11101000110001000100010011111110,0.9375,0,10.1459,9.1007,34567,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,saturation_1.5,1101000110001000100010011110110,11101000110001000100010011111110,0.9375,0,10.1459,8.7436,34384,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,sharpness_2.0,1101000110001000100010011110110,11101000110001000100010011111110,0.9375,0,10.1459,9.4214,34271,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,10.6023,34813,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,13.0776,34932,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,12.561,34287,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,webp_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,12.5515,34367,0
000000000285.png,coverage_robust_q50_s2.5,fixed_anchor_regions,50,5,2.5,saturation_sharpness_webp80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,10.1459,11.2105,34311,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,none,1101000110001000100010011110110,11101000010001000000000011100110,0.84375,0,11.3402,11.3402,20632,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,jpeg_q50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,13.6909,20938,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,jpeg_q30,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,13.8166,20981,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,gaussian_blur_1.2,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,14.1962,21161,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,median_filter_3,1101000110001000100010011110110,1101000010001000100010011110110,0.96875,0,11.3402,11.4536,19911,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,brightness_1.5,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,11.3402,9.7785,20494,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,contrast_1.5,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,11.3402,10.3591,21430,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,saturation_1.5,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,11.3402,10.3501,20331,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,sharpness_2.0,1101000110001000100010011110110,1101000010001000100010011111110,0.9375,0,11.3402,10.8337,20170,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,bright_contrast_jpeg80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,11.8589,21623,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,resize_0.5_jpeg50,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,14.2095,21032,0
000000000285.png,coverage_strong_q30_s3.0,fixed_anchor_regions,30,5,3.0,webp_q80,1101000110001000100010011110110,1101000110001000100010011110110,1.0,1,11.3402,13.6633,21106,0
