image,scheme,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000005529.png,distributed_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.2884,7.4218,5601,0
000000005529.png,distributed_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.2884,10.5836,6446,0
000000005529.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.2884,9.0921,4339,0
000000005529.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010110000010011001100000000,0.875000,0,17.2884,19.3101,9333,0
000000005529.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001000110000000011000110000100,0.843750,0,17.2884,19.4770,9461,0
000000005529.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000100000000001000000000000,0.656250,0,17.2884,18.9640,7124,0
000000005529.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000001000000000000,0.625000,0,17.3710,17.3710,6886,0
000000005529.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00000010010000000001000000000000,0.687500,0,17.3710,17.8504,6116,0
000000005529.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00000000010000000000000000000000,0.625000,0,17.3710,7.0764,10517,0
000000005529.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3710,7.3739,5116,0
000000005529.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3710,10.7832,5978,0
000000005529.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3710,9.2428,2226,0
000000005529.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001010110000000001000010000000,0.781250,0,17.3710,19.4014,8268,0
000000005529.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000010110000000001000010000000,0.750000,0,17.3710,19.5620,8464,0
000000005529.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000001000010000000,0.750000,0,17.3710,18.8868,7852,0
000000005529.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2400,14.2400,14148,0
000000005529.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2400,15.2221,10519,0
000000005529.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2400,6.7843,16817,0
000000005529.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2400,7.1986,4939,0
000000005529.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2400,9.9067,12622,0
000000005529.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,14.2400,8.7526,10583,0
000000005529.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2400,16.6176,16514,0
000000005529.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110100100,0.968750,0,14.2400,16.7995,17431,0
000000005529.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000011000110000100,0.843750,0,14.2400,17.1936,16463,0
000000005529.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010010000010011001110000100,0.906250,0,14.2741,14.2741,14110,0
000000005529.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.2741,14.7656,12371,0
000000005529.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.2741,6.7158,36833,0
000000005529.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2741,7.0832,10524,0
000000005529.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2741,10.1419,12449,0
000000005529.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2741,9.0545,5140,0
000000005529.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2741,16.6772,19893,0
000000005529.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010110000000001001110000100,0.875000,0,14.2741,16.8937,20108,0
000000005529.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000011000010000100,0.812500,0,14.2741,17.2888,18986,0
000000005529.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2842,13.2842,18128,0
000000005529.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2842,14.3747,13366,0
000000005529.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2842,6.6522,37753,0
000000005529.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2842,7.1205,232,0
000000005529.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2842,9.6155,9823,0
000000005529.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2842,8.5956,13052,0
000000005529.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2842,15.7179,19386,0
000000005529.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2842,15.9021,20006,0
000000005529.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,13.2842,16.5612,19583,0
000000005529.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,13.2484,13.2484,18466,0
000000005529.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2484,13.7227,15987,0
000000005529.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2484,6.5350,41013,0
000000005529.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2484,6.9481,8445,0
000000005529.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2484,9.8566,14964,0
000000005529.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2484,8.9754,6566,0
000000005529.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2484,15.6990,22971,0
000000005529.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000000011001110000100,0.968750,0,13.2484,15.9477,22892,0
000000005529.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000110000000011000010000100,0.843750,0,13.2484,16.5863,21816,0
000000005529.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4823,12.4823,20257,0
000000005529.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4823,13.6531,14929,0
000000005529.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4823,6.5216,40455,0
000000005529.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4823,7.0317,2044,0
000000005529.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4823,9.3352,15471,0
000000005529.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4823,8.4997,14909,0
000000005529.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4823,14.9741,21137,0
000000005529.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4823,15.1159,21175,0
000000005529.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00101000110000010011000100000100,0.812500,0,12.4823,16.0465,21320,0
000000005529.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4888,12.4888,21982,0
000000005529.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110001100,0.968750,0,12.4888,12.9615,18604,0
000000005529.png,distributed_q30_9block,30,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4888,6.3788,44105,0
000000005529.png,distributed_q30_9block,30,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4888,6.8326,16158,0
000000005529.png,distributed_q30_9block,30,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4888,9.6262,18806,0
000000005529.png,distributed_q30_9block,30,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4888,8.9001,8330,0
000000005529.png,distributed_q30_9block,30,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4888,15.0047,24831,0
000000005529.png,distributed_q30_9block,30,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,12.4888,15.1863,25091,0
000000005529.png,distributed_q30_9block,30,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000110000000011001010001100,0.843750,0,12.4888,16.0494,24287,0
000000005529.png,distributed_q50_5block,50,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3044,10.3044,34411,0
000000005529.png,distributed_q50_5block,50,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3044,12.0152,22007,0
000000005529.png,distributed_q50_5block,50,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3044,6.1526,46799,0
000000005529.png,distributed_q50_5block,50,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.3044,6.9859,19376,0
000000005529.png,distributed_q50_5block,50,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.3044,8.5688,21415,0
000000005529.png,distributed_q50_5block,50,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.3044,8.0313,25438,0
000000005529.png,distributed_q50_5block,50,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3044,12.8734,35419,0
000000005529.png,distributed_q50_5block,50,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3044,13.1280,36190,0
000000005529.png,distributed_q50_5block,50,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,10.3044,14.3619,37429,0
000000005529.png,distributed_q50_9block,50,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3324,10.3324,34995,0
000000005529.png,distributed_q50_9block,50,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3324,11.4054,25867,0
000000005529.png,distributed_q50_9block,50,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3324,5.9861,51781,0
000000005529.png,distributed_q50_9block,50,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.3324,6.5201,954,0
000000005529.png,distributed_q50_9block,50,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.3324,8.7099,23440,0
000000005529.png,distributed_q50_9block,50,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.3324,8.5450,13685,0
000000005529.png,distributed_q50_9block,50,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3324,12.8537,36958,0
000000005529.png,distributed_q50_9block,50,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.3324,13.1158,37725,0
000000005529.png,distributed_q50_9block,50,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,10.3324,14.3906,37111,0
000000021167.png,single_center_50pct,50,1,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.4660,10.4660,34469,0
000000021167.png,single_center_50pct,50,1,2.5000,remove_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,10.4660,17.2836,8749,0
000000021167.png,single_center_50pct,50,1,2.5000,black_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,10.4660,12.2490,34654,0
000000021167.png,single_center_50pct,50,1,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.4660,8.9197,28793,0
000000021167.png,single_center_50pct,50,1,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.4660,10.2587,30442,0
000000021167.png,single_center_50pct,50,1,2.5000,crop_center_50,01001010111000010011001110000100,00000000010000000000000010000000,0.656250,0,10.4660,7.4353,65536,0
000000021167.png,single_center_50pct,50,1,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.4660,13.2648,34967,0
000000021167.png,single_center_50pct,50,1,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.4660,13.5542,36102,0
000000021167.png,single_center_50pct,50,1,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,10.4660,15.4960,36217,0
000000021167.png,distributed_q10_5block,10,5,2.5000,none,01001010111000010011001110000100,00001010010000000001000000000000,0.718750,0,17.4754,17.4754,6546,0
000000021167.png,distributed_q10_5block,10,5,2.5000,remove_center_40,01001010111000010011001110000100,00001010110000000001001110000000,0.843750,0,17.4754,18.3818,5252,0
000000021167.png,distributed_q10_5block,10,5,2.5000,black_center_40,01001010111000010011001110000100,00001010010000000001001110000000,0.812500,0,17.4754,12.5646,5296,0
000000021167.png,distributed_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4754,12.9645,6263,0
000000021167.png,distributed_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4754,12.2184,6139,0
000000021167.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,17.4754,11.9494,5270,0
000000021167.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000000001000000000100,0.812500,0,17.4754,19.7072,8880,0
000000021167.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001000110000000001000000000100,0.750000,0,17.4754,19.8081,12008,0
000000021167.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000100000000001000000000100,0.718750,0,17.4754,20.9117,6713,0
000000021167.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.5450,17.5450,6608,0
000000021167.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00000010000000000000000000000000,0.625000,0,17.5450,18.0091,5920,0
000000021167.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00000010000000000000000010000000,0.656250,0,17.5450,12.4638,5767,0
000000021167.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.5450,12.9151,5571,0
000000021167.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.5450,12.5944,4797,0
000000021167.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.5450,12.2942,2944,0
000000021167.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00000010010000000001000010000000,0.718750,0,17.5450,19.9530,8141,0
000000021167.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000000010000000001000010000000,0.687500,0,17.5450,20.0901,9052,0
000000021167.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001010010000000001000000000000,0.718750,0,17.5450,21.2678,7943,0
000000021167.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.4565,14.4565,13865,0
000000021167.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.4565,15.4499,10406,0
000000021167.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.4565,11.5865,10359,0
000000021167.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4565,11.6163,12946,0
000000021167.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4565,11.3638,12158,0
000000021167.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000001000,0.531250,0,14.4565,11.2789,10860,0
000000021167.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010011000000011001110000100,0.937500,0,14.4565,16.8271,16876,0
000000021167.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010010000000011001010000100,0.843750,0,14.4565,17.0962,17683,0
000000021167.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001010010000000011000110000100,0.843750,0,14.4565,18.2865,15983,0
000000021167.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010110000010011001110000100,0.937500,0,14.4748,14.4748,13456,0
000000021167.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.4748,14.9782,11980,0
000000021167.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.4748,11.3864,27380,0
000000021167.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4748,11.6911,11812,0
000000021167.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4748,11.9363,11640,0
000000021167.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,14.4748,11.8706,6163,0
000000021167.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001010000100,0.968750,0,14.4748,16.8930,18401,0
000000021167.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001000011000010001000000000100,0.781250,0,14.4748,17.1190,20531,0
000000021167.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000111000010001000110000100,0.875000,0,14.4748,18.4869,17891,0
000000021167.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010010000010011001110000100,0.937500,0,13.4939,13.4939,17849,0
000000021167.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4939,14.5987,13293,0
000000021167.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4939,11.2164,17077,0
000000021167.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.4939,11.0325,3247,0
000000021167.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.4939,11.0557,8273,0
000000021167.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,13.4939,11.0068,13537,0
000000021167.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000000011001110000100,0.968750,0,13.4939,15.8925,19472,0
000000021167.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010010000000011001110000100,0.875000,0,13.4939,16.2168,20099,0
000000021167.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000010000000011001110000100,0.843750,0,13.4939,17.5091,19447,0
000000021167.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,13.4815,13.4815,17918,0
000000021167.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4815,13.9735,15753,0
000000021167.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4815,10.9182,34354,0
000000021167.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.4815,11.1594,14122,0
000000021167.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.4815,11.6049,12900,0
000000021167.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,13.4815,11.7114,7328,0
000000021167.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4815,15.9810,22750,0
000000021167.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.4815,16.1948,23158,0
000000021167.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000010000000011000110000100,0.812500,0,13.4815,17.5697,21472,0
000000021167.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.6839,12.6839,20091,0
000000021167.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6839,13.8957,14829,0
000000021167.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6839,10.8795,27975,0
000000021167.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.6839,10.5059,4741,0
000000021167.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.6839,10.7769,15077,0
000000021167.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,12.6839,10.8430,15785,0
000000021167.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6839,15.0943,21370,0
000000021167.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6839,15.4044,21152,0
000000021167.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000000011000110000100,0.843750,0,12.6839,16.8407,20802,0
000000021167.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,12.7249,12.7249,21213,0
000000021167.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7249,13.2215,18129,0
