image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
gauguin_256.jpg,dwsf_5region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,10110001100000110111100011001011,0.875000,0,45.0877,27.9342,14624,0
seabackground.jpg,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,43.5406,32715,0
seabackground.jpg,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,49.1838,7920,0
seabackground.jpg,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,8.2311,33210,0
seabackground.jpg,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,13.6412,32943,0
seabackground.jpg,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,12.3110,32886,0
seabackground.jpg,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5406,14.4024,65536,0
seabackground.jpg,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,00010000001010000011100010000011,0.656250,0,43.5406,25.2527,3348,0
seabackground.jpg,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,00000000000000000000000000000000,0.000000,0,43.5406,23.8301,0,1
seabackground.jpg,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110000101000110111100001100011,0.937500,0,43.5406,20.6789,26974,0
seabackground.jpg,dwsf_5region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,43.5701,32756,0
seabackground.jpg,dwsf_5region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,44.9304,21962,0
seabackground.jpg,dwsf_5region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,8.2305,41542,0
seabackground.jpg,dwsf_5region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,13.6355,32188,0
seabackground.jpg,dwsf_5region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,12.3180,32570,0
seabackground.jpg,dwsf_5region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5701,14.4118,29467,0
seabackground.jpg,dwsf_5region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,00110001101000000111100001000011,0.875000,0,43.5701,25.2492,4900,0
seabackground.jpg,dwsf_5region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,00001000000000000010000011000001,0.531250,0,43.5701,23.8288,1007,0
seabackground.jpg,dwsf_5region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110000101000110111100001100011,0.937500,0,43.5701,20.6795,18436,0
trex_bike.jpg,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5737,43.5737,32961,0
trex_bike.jpg,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000111011100001101011,0.937500,0,43.5737,48.9425,6633,0
trex_bike.jpg,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00100001000000111111110001001011,0.812500,0,43.5737,10.6870,32802,0
trex_bike.jpg,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00110001001000110111100001001011,0.937500,0,43.5737,9.8963,20395,0
trex_bike.jpg,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100000000000001000000011000001,0.531250,0,43.5737,10.1614,6082,0
trex_bike.jpg,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,01110000001000110111100001000011,0.843750,0,43.5737,11.1414,29054,0
trex_bike.jpg,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5737,29.8662,22524,0
trex_bike.jpg,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001100001,0.937500,0,43.5737,28.5702,20245,0
trex_bike.jpg,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,43.5737,24.5535,27859,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.4932,44.4932,32383,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.4932,46.2664,21472,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.4932,10.6864,21387,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100001001000110011000001000101,0.750000,0,44.4932,9.8898,20430,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100100000000111001000001000001,0.625000,0,44.4932,10.1598,23095,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,01100001001000111111000001000111,0.750000,0,44.4932,11.1363,12078,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.4932,29.8977,14923,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,00100001001001110111100001000011,0.843750,0,44.4932,28.5893,11291,0
trex_bike.jpg,dwsf_5region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.4932,24.5629,21788,0
alpaca.jpg,single_center_50pct,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,38.3322,32691,0
alpaca.jpg,single_center_50pct,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,44.4038,7965,0
alpaca.jpg,single_center_50pct,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,9.6619,33305,0
alpaca.jpg,single_center_50pct,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,8.8402,32514,0
alpaca.jpg,single_center_50pct,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,9.9079,33060,0
alpaca.jpg,single_center_50pct,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,9.5339,65536,0
alpaca.jpg,single_center_50pct,2.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,25.5923,32735,0
alpaca.jpg,single_center_50pct,2.0000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,24.6930,32682,0
alpaca.jpg,single_center_50pct,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.3322,19.6762,32642,0
alpaca.jpg,dwsf_5region_spatial,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,38.8157,32916,0
alpaca.jpg,dwsf_5region_spatial,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,40.3614,21879,0
alpaca.jpg,dwsf_5region_spatial,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,9.6597,32555,0
alpaca.jpg,dwsf_5region_spatial,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,8.8418,32824,0
alpaca.jpg,dwsf_5region_spatial,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,38.8157,9.9107,30855,0
alpaca.jpg,dwsf_5region_spatial,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,9.5317,31304,0
alpaca.jpg,dwsf_5region_spatial,2.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,25.6160,32897,0
alpaca.jpg,dwsf_5region_spatial,2.0000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,24.7115,32837,0
alpaca.jpg,dwsf_5region_spatial,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,38.8157,19.6826,33053,0
ducks.jpg,single_center_50pct,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,42.8513,32862,0
ducks.jpg,single_center_50pct,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,48.9146,5536,0
ducks.jpg,single_center_50pct,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,9.1612,31760,0
ducks.jpg,single_center_50pct,2.0000,crop_top_left_50,00110001101000110111100001101011,00010001001000110111101001001011,0.875000,0,42.8513,10.2727,19611,0
ducks.jpg,single_center_50pct,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,11.3060,32768,0
ducks.jpg,single_center_50pct,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,10.8302,58219,0
ducks.jpg,single_center_50pct,2.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,32.5326,31720,0
ducks.jpg,single_center_50pct,2.0000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,31.2503,30013,0
ducks.jpg,single_center_50pct,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.8513,28.8194,32574,0
ducks.jpg,dwsf_5region_spatial,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,44.0151,31369,0
ducks.jpg,dwsf_5region_spatial,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,45.6094,19566,0
ducks.jpg,dwsf_5region_spatial,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,9.1606,19031,0
ducks.jpg,dwsf_5region_spatial,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001001000110011111001001011,0.843750,0,44.0151,10.2704,23203,0
ducks.jpg,dwsf_5region_spatial,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,11.3074,32383,0
ducks.jpg,dwsf_5region_spatial,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,10.8260,28643,0
ducks.jpg,dwsf_5region_spatial,2.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,32.6101,28500,0
ducks.jpg,dwsf_5region_spatial,2.0000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,31.2951,27884,0
ducks.jpg,dwsf_5region_spatial,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,44.0151,28.8531,30670,0
gauguin_256.jpg,single_center_50pct,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.9813,41.9813,34116,0
gauguin_256.jpg,single_center_50pct,2.0000,remove_center_40,00110001101000110111100001101011,00110001100000110111101001101011,0.937500,0,41.9813,47.4140,10205,0
gauguin_256.jpg,single_center_50pct,2.0000,black_center_40,00110001101000110111100001101011,00111001101000110111101001101011,0.937500,0,41.9813,10.5035,12275,0
gauguin_256.jpg,single_center_50pct,2.0000,crop_top_left_50,00110001101000110111100001101011,00100001001000100111100001000011,0.843750,0,41.9813,10.6075,41399,0
gauguin_256.jpg,single_center_50pct,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00010001001100110011110001000011,0.781250,0,41.9813,11.6810,34045,0
gauguin_256.jpg,single_center_50pct,2.0000,crop_center_50,00110001101000110111100001101011,00110001001000100111100001001011,0.906250,0,41.9813,13.0359,65536,0
gauguin_256.jpg,single_center_50pct,2.0000,jpeg_q30,00110001101000110111100001101011,00110000001100001010101000000011,0.625000,0,41.9813,29.9759,11687,0
gauguin_256.jpg,single_center_50pct,2.0000,jpeg_q20,00110001101000110111100001101011,10010000001000110101000010000001,0.656250,0,41.9813,28.6097,16548,0
gauguin_256.jpg,single_center_50pct,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00100000100000110111010000100000,0.718750,0,41.9813,27.9279,29041,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.5907,42.5907,32844,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.5907,43.9777,21701,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.5907,10.5025,45410,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001001001,0.937500,0,42.5907,10.6109,38430,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00100001000100011111111001000011,0.687500,0,42.5907,11.6846,29134,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,crop_center_50,00110001101000110111100001101011,00100001001000100011101001000011,0.781250,0,42.5907,13.0448,26929,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,jpeg_q30,00110001101000110111100001101011,00010000101100011111100001000010,0.750000,0,42.5907,29.9815,14267,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,jpeg_q20,00110001101000110111100001101011,00000001100000000011000000000001,0.656250,0,42.5907,28.6256,23341,0
gauguin_256.jpg,dwsf_5region_spatial,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,11110001100000110111010011101011,0.812500,0,42.5907,27.9215,22991,0
seabackground.jpg,single_center_50pct,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0442,41.0442,32676,0
seabackground.jpg,single_center_50pct,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0442,47.2055,7533,0
seabackground.jpg,single_center_50pct,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0442,8.2309,33293,0
seabackground.jpg,single_center_50pct,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001100011,0.968750,0,41.0442,13.6389,32817,0
seabackground.jpg,single_center_50pct,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0442,12.3072,32854,0
seabackground.jpg,single_center_50pct,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0442,14.3947,65536,0
seabackground.jpg,single_center_50pct,2.0000,jpeg_q30,00110001101000110111100001101011,00110000001000110111100001100011,0.906250,0,41.0442,25.2299,24414,0
seabackground.jpg,single_center_50pct,2.0000,jpeg_q20,00110001101000110111100001101011,00000000000000000000000000000000,0.000000,0,41.0442,23.8210,0,1
seabackground.jpg,single_center_50pct,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110000101000110111100001100011,0.937500,0,41.0442,20.6694,29105,0
seabackground.jpg,dwsf_5region_spatial,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,41.0777,32760,0
seabackground.jpg,dwsf_5region_spatial,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,42.4841,21696,0
seabackground.jpg,dwsf_5region_spatial,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,8.2298,40576,0
seabackground.jpg,dwsf_5region_spatial,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,13.6339,32436,0
seabackground.jpg,dwsf_5region_spatial,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,12.3148,32719,0
seabackground.jpg,dwsf_5region_spatial,2.0000,crop_center_50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,14.4078,30517,0
seabackground.jpg,dwsf_5region_spatial,2.0000,jpeg_q30,00110001101000110111100001101011,00110000101000110111100001100011,0.937500,0,41.0777,25.2256,21023,0
seabackground.jpg,dwsf_5region_spatial,2.0000,jpeg_q20,00110001101000110111100001101011,00000000000000000011000010000000,0.531250,0,41.0777,23.8176,1093,0
seabackground.jpg,dwsf_5region_spatial,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0777,20.6716,24550,0
trex_bike.jpg,single_center_50pct,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0865,41.0865,33105,0
trex_bike.jpg,single_center_50pct,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0865,47.2147,7821,0
trex_bike.jpg,single_center_50pct,2.0000,black_center_40,00110001101000110111100001101011,00110001001000111111110001101011,0.906250,0,41.0865,10.6867,33435,0
trex_bike.jpg,single_center_50pct,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001001000110111100001001011,0.937500,0,41.0865,9.8958,31045,0
trex_bike.jpg,single_center_50pct,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00100001001000100111100001001011,0.875000,0,41.0865,10.1607,32286,0
trex_bike.jpg,single_center_50pct,2.0000,crop_center_50,00110001101000110111100001101011,00110100001000110111100001110011,0.843750,0,41.0865,11.1407,65489,0
trex_bike.jpg,single_center_50pct,2.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0865,29.7762,25037,0
trex_bike.jpg,single_center_50pct,2.0000,jpeg_q20,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0865,28.5064,21876,0
trex_bike.jpg,single_center_50pct,2.0000,resize_0.25_jpeg_q50,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,41.0865,24.5231,29208,0
trex_bike.jpg,dwsf_5region_spatial,2.0000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.0044,42.0044,32697,0
trex_bike.jpg,dwsf_5region_spatial,2.0000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.0044,44.1658,21512,0
trex_bike.jpg,dwsf_5region_spatial,2.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,42.0044,10.6857,23829,0
trex_bike.jpg,dwsf_5region_spatial,2.0000,crop_top_left_50,00110001101000110111100001101011,00110001001000110011100001001011,0.906250,0,42.0044,9.8888,31691,0
trex_bike.jpg,dwsf_5region_spatial,2.0000,crop_bottom_right_50,00110001101000110111100001101011,00110100000000110101000001010011,0.718750,0,42.0044,10.1588,32031,0
