image,attack,method,bit_accuracy,message_success
000000109900.png,rotate_11,angle_scan,0.812500,0
000000109900.png,rotate_317,angle_scan,0.968750,0
000000109900.png,flip_h,angle_scan,1.000000,1
000000109900.png,flip_v,angle_scan,1.000000,1
000000109900.png,rotate_45_crop_50,angle_scan,0.843750,0
000000109916.png,none,angle_scan,1.000000,1
000000109916.png,rotate_80,angle_scan,1.000000,1
000000109916.png,rotate_214,angle_scan,0.875000,0
000000109916.png,rotate_197,angle_scan,0.937500,0
000000109916.png,flip_h,angle_scan,1.000000,1
000000109916.png,flip_v,angle_scan,1.000000,1
000000109916.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109976.png,none,angle_scan,1.000000,1
000000109976.png,rotate_88,angle_scan,0.812500,0
000000109976.png,rotate_267,angle_scan,0.843750,0
000000109976.png,rotate_142,angle_scan,0.968750,0
000000109976.png,flip_h,angle_scan,1.000000,1
000000109976.png,flip_v,angle_scan,1.000000,1
000000109976.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109992.png,none,angle_scan,1.000000,1
000000109992.png,rotate_25,angle_scan,0.937500,0
000000109992.png,rotate_46,angle_scan,0.937500,0
000000109992.png,rotate_287,angle_scan,0.937500,0
000000109992.png,flip_h,angle_scan,1.000000,1
000000109992.png,flip_v,angle_scan,1.000000,1
000000109992.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110042.png,none,angle_scan,1.000000,1
000000110042.png,rotate_198,angle_scan,1.000000,1
000000110042.png,rotate_281,angle_scan,0.968750,0
000000110042.png,rotate_85,angle_scan,0.906250,0
000000110042.png,flip_h,angle_scan,1.000000,1
000000110042.png,flip_v,angle_scan,1.000000,1
000000110042.png,rotate_45_crop_50,angle_scan,0.812500,0
000000110211.png,none,angle_scan,1.000000,1
000000110211.png,rotate_334,angle_scan,0.843750,0
000000110211.png,rotate_116,angle_scan,0.906250,0
000000110211.png,rotate_6,angle_scan,0.875000,0
000000110211.png,flip_h,angle_scan,1.000000,1
000000110211.png,flip_v,angle_scan,1.000000,1
000000110211.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110282.png,none,angle_scan,1.000000,1
000000110282.png,rotate_327,angle_scan,0.875000,0
000000110282.png,rotate_314,angle_scan,0.937500,0
000000110282.png,rotate_214,angle_scan,0.937500,0
000000110282.png,flip_h,angle_scan,1.000000,1
000000110282.png,flip_v,angle_scan,1.000000,1
000000110282.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110359.png,none,angle_scan,1.000000,1
000000110359.png,rotate_102,angle_scan,0.937500,0
000000110359.png,rotate_272,angle_scan,0.843750,0
000000110359.png,rotate_13,angle_scan,0.875000,0
000000110359.png,flip_h,angle_scan,1.000000,1
000000110359.png,flip_v,angle_scan,1.000000,1
000000110359.png,rotate_45_crop_50,angle_scan,0.718750,0
000000110449.png,none,angle_scan,1.000000,1
000000110449.png,rotate_107,angle_scan,0.937500,0
000000110449.png,rotate_187,angle_scan,0.906250,0
000000110449.png,rotate_300,angle_scan,1.000000,1
000000110449.png,flip_h,angle_scan,1.000000,1
000000110449.png,flip_v,angle_scan,1.000000,1
000000110449.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110638.png,none,angle_scan,1.000000,1
000000110638.png,rotate_170,angle_scan,0.750000,0
000000110638.png,rotate_182,angle_scan,0.906250,0
000000110638.png,rotate_38,angle_scan,1.000000,1
000000110638.png,flip_h,angle_scan,1.000000,1
000000110638.png,flip_v,angle_scan,1.000000,1
000000110638.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110721.png,none,angle_scan,1.000000,1
000000110721.png,rotate_348,angle_scan,0.843750,0
000000110721.png,rotate_209,angle_scan,0.812500,0
000000110721.png,rotate_160,angle_scan,1.000000,1
000000110721.png,flip_h,angle_scan,1.000000,1
000000110721.png,flip_v,angle_scan,1.000000,1
000000110721.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110784.png,none,angle_scan,1.000000,1
000000110784.png,rotate_107,angle_scan,0.906250,0
000000110784.png,rotate_310,angle_scan,0.781250,0
000000110784.png,rotate_226,angle_scan,0.937500,0
000000110784.png,flip_h,angle_scan,1.000000,1
000000110784.png,flip_v,angle_scan,1.000000,1
000000110784.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110884.png,none,angle_scan,1.000000,1
000000110884.png,rotate_250,angle_scan,0.718750,0
000000110884.png,rotate_246,angle_scan,0.968750,0
000000110884.png,rotate_268,angle_scan,0.906250,0
000000110884.png,flip_h,angle_scan,1.000000,1
000000110884.png,flip_v,angle_scan,1.000000,1
000000110884.png,rotate_45_crop_50,angle_scan,0.750000,0
000000110972.png,none,angle_scan,1.000000,1
000000110972.png,rotate_95,angle_scan,0.968750,0
000000110972.png,rotate_226,angle_scan,0.968750,0
000000110972.png,rotate_38,angle_scan,1.000000,1
000000110972.png,flip_h,angle_scan,1.000000,1
000000110972.png,flip_v,angle_scan,1.000000,1
000000110972.png,rotate_45_crop_50,angle_scan,0.781250,0
000000110999.png,none,angle_scan,1.000000,1
000000110999.png,rotate_317,angle_scan,0.937500,0
000000110999.png,rotate_244,angle_scan,0.937500,0
000000110999.png,rotate_235,angle_scan,0.937500,0
000000110999.png,flip_h,angle_scan,1.000000,1
000000110999.png,flip_v,angle_scan,1.000000,1
000000110999.png,rotate_45_crop_50,angle_scan,0.750000,0
000000111036.png,none,angle_scan,1.000000,1
000000111036.png,rotate_235,angle_scan,0.906250,0
000000111036.png,rotate_238,angle_scan,0.937500,0
000000111036.png,rotate_265,angle_scan,0.906250,0
000000111036.png,flip_h,angle_scan,1.000000,1
000000111036.png,flip_v,angle_scan,1.000000,1
000000111036.png,rotate_45_crop_50,angle_scan,0.750000,0
000000111086.png,none,angle_scan,1.000000,1
000000111086.png,rotate_358,angle_scan,0.906250,0
000000111086.png,rotate_339,angle_scan,1.000000,1
000000111086.png,rotate_64,angle_scan,0.968750,0
000000111086.png,flip_h,angle_scan,1.000000,1
000000111086.png,flip_v,angle_scan,1.000000,1
000000111086.png,rotate_45_crop_50,angle_scan,0.781250,0
000000111179.png,none,angle_scan,1.000000,1
000000111179.png,rotate_141,angle_scan,1.000000,1
000000111179.png,rotate_157,angle_scan,0.968750,0
000000111179.png,rotate_323,angle_scan,0.937500,0
000000111179.png,flip_h,angle_scan,1.000000,1
000000111179.png,flip_v,angle_scan,1.000000,1
000000111179.png,rotate_45_crop_50,angle_scan,0.718750,0
000000111207.png,none,angle_scan,1.000000,1
000000111207.png,rotate_292,angle_scan,0.875000,0
000000111207.png,rotate_152,angle_scan,0.843750,0
000000111207.png,rotate_192,angle_scan,0.875000,0
000000111207.png,flip_h,angle_scan,1.000000,1
000000111207.png,flip_v,angle_scan,1.000000,1
000000111207.png,rotate_45_crop_50,angle_scan,0.750000,0
000000111609.png,none,angle_scan,1.000000,1
000000111609.png,rotate_304,angle_scan,0.906250,0
000000111609.png,rotate_343,angle_scan,0.937500,0
000000111609.png,rotate_139,angle_scan,0.968750,0
000000111609.png,flip_h,angle_scan,1.000000,1
000000111609.png,flip_v,angle_scan,1.000000,1
000000111609.png,rotate_45_crop_50,angle_scan,0.750000,0
000000111951.png,none,angle_scan,1.000000,1
000000111951.png,rotate_60,angle_scan,1.000000,1
000000111951.png,rotate_197,angle_scan,0.937500,0
000000111951.png,rotate_294,angle_scan,0.906250,0
000000111951.png,flip_h,angle_scan,1.000000,1
000000111951.png,flip_v,angle_scan,1.000000,1
000000111951.png,rotate_45_crop_50,angle_scan,0.750000,0
000000112110.png,none,angle_scan,1.000000,1
000000112110.png,rotate_301,angle_scan,0.968750,0
000000112110.png,rotate_343,angle_scan,0.937500,0
000000112110.png,rotate_10,angle_scan,0.812500,0
000000112110.png,flip_h,angle_scan,1.000000,1
000000112110.png,flip_v,angle_scan,1.000000,1
000000112110.png,rotate_45_crop_50,angle_scan,0.843750,0
000000112298.png,none,angle_scan,1.000000,1
000000112298.png,rotate_198,angle_scan,0.937500,0
000000112298.png,rotate_51,angle_scan,0.781250,0
000000112298.png,rotate_259,angle_scan,0.937500,0
000000112298.png,flip_h,angle_scan,1.000000,1
000000112298.png,flip_v,angle_scan,1.000000,1
000000112298.png,rotate_45_crop_50,angle_scan,0.781250,0
000000112378.png,none,angle_scan,1.000000,1
000000112378.png,rotate_147,angle_scan,0.812500,0
000000112378.png,rotate_348,angle_scan,0.812500,0
000000112378.png,rotate_62,angle_scan,1.000000,1
000000112378.png,flip_h,angle_scan,1.000000,1
000000112378.png,flip_v,angle_scan,1.000000,1
000000112378.png,rotate_45_crop_50,angle_scan,0.781250,0
000000112626.png,none,angle_scan,1.000000,1
000000112626.png,rotate_106,angle_scan,0.968750,0
000000112626.png,rotate_225,angle_scan,0.937500,0
000000112626.png,rotate_312,angle_scan,0.812500,0
000000112626.png,flip_h,angle_scan,1.000000,1
000000112626.png,flip_v,angle_scan,1.000000,1
000000112626.png,rotate_45_crop_50,angle_scan,0.750000,0
000000112634.png,none,angle_scan,1.000000,1
000000112634.png,rotate_261,angle_scan,1.000000,1
000000112634.png,rotate_4,angle_scan,0.875000,0
000000112634.png,rotate_260,angle_scan,1.000000,1
000000112634.png,flip_h,angle_scan,1.000000,1
000000112634.png,flip_v,angle_scan,1.000000,1
000000112634.png,rotate_45_crop_50,angle_scan,0.781250,0
000000112798.png,none,angle_scan,1.000000,1
000000112798.png,rotate_214,angle_scan,0.937500,0
000000112798.png,rotate_176,angle_scan,0.812500,0
000000112798.png,rotate_8,angle_scan,0.812500,0
000000112798.png,flip_h,angle_scan,1.000000,1
000000112798.png,flip_v,angle_scan,1.000000,1
000000112798.png,rotate_45_crop_50,angle_scan,0.812500,0
000000112997.png,none,angle_scan,1.000000,1
000000112997.png,rotate_177,angle_scan,0.843750,0
000000112997.png,rotate_337,angle_scan,0.937500,0
000000112997.png,rotate_61,angle_scan,0.937500,0
000000112997.png,flip_h,angle_scan,1.000000,1
000000112997.png,flip_v,angle_scan,1.000000,1
000000112997.png,rotate_45_crop_50,angle_scan,0.718750,0
000000113051.png,none,angle_scan,1.000000,1
000000113051.png,rotate_159,angle_scan,1.000000,1
000000113051.png,rotate_226,angle_scan,0.937500,0
000000113051.png,rotate_268,angle_scan,0.875000,0
000000113051.png,flip_h,angle_scan,1.000000,1
000000113051.png,flip_v,angle_scan,1.000000,1
000000113051.png,rotate_45_crop_50,angle_scan,0.781250,0
000000113235.png,none,angle_scan,1.000000,1
000000113235.png,rotate_356,angle_scan,0.906250,0
000000113235.png,rotate_97,angle_scan,0.968750,0
000000113235.png,rotate_266,angle_scan,0.968750,0
000000113235.png,flip_h,angle_scan,1.000000,1
000000113235.png,flip_v,angle_scan,1.000000,1
000000113235.png,rotate_45_crop_50,angle_scan,0.750000,0
000000113354.png,none,angle_scan,1.000000,1
000000113354.png,rotate_122,angle_scan,0.968750,0
000000113354.png,rotate_28,angle_scan,0.843750,0
000000113354.png,rotate_136,angle_scan,0.968750,0
000000113354.png,flip_h,angle_scan,1.000000,1
000000113354.png,flip_v,angle_scan,1.000000,1
000000113354.png,rotate_45_crop_50,angle_scan,0.718750,0
000000113403.png,none,angle_scan,1.000000,1
000000113403.png,rotate_225,angle_scan,0.937500,0
000000113403.png,rotate_331,angle_scan,0.812500,0
000000113403.png,rotate_169,angle_scan,0.812500,0
000000113403.png,flip_h,angle_scan,1.000000,1
000000113403.png,flip_v,angle_scan,1.000000,1
000000113403.png,rotate_45_crop_50,angle_scan,0.812500,0
000000113589.png,none,angle_scan,1.000000,1
000000113589.png,rotate_24,angle_scan,0.937500,0
000000113589.png,rotate_260,angle_scan,1.000000,1
000000113589.png,rotate_225,angle_scan,0.875000,0
000000113589.png,flip_h,angle_scan,1.000000,1
000000113589.png,flip_v,angle_scan,1.000000,1
000000113589.png,rotate_45_crop_50,angle_scan,0.781250,0
000000113720.png,none,angle_scan,1.000000,1
000000113720.png,rotate_250,angle_scan,0.843750,0
000000113720.png,rotate_175,angle_scan,0.906250,0
000000113720.png,rotate_89,angle_scan,0.843750,0
000000113720.png,flip_h,angle_scan,1.000000,1
000000113720.png,flip_v,angle_scan,1.000000,1
000000113720.png,rotate_45_crop_50,angle_scan,0.750000,0
000000113867.png,none,angle_scan,1.000000,1
000000113867.png,rotate_36,angle_scan,0.937500,0
000000113867.png,rotate_315,angle_scan,0.937500,0
000000113867.png,rotate_175,angle_scan,0.906250,0
000000113867.png,flip_h,angle_scan,1.000000,1
000000113867.png,flip_v,angle_scan,1.000000,1
000000113867.png,rotate_45_crop_50,angle_scan,0.750000,0
000000114049.png,none,angle_scan,1.000000,1
000000114049.png,rotate_80,angle_scan,1.000000,1
000000114049.png,rotate_113,angle_scan,0.875000,0
000000114049.png,rotate_39,angle_scan,1.000000,1
000000114049.png,flip_h,angle_scan,1.000000,1
000000114049.png,flip_v,angle_scan,1.000000,1
000000114049.png,rotate_45_crop_50,angle_scan,0.781250,0
000000114770.png,none,angle_scan,1.000000,1
000000114770.png,rotate_348,angle_scan,0.812500,0
000000114770.png,rotate_114,angle_scan,0.875000,0
000000114770.png,rotate_185,angle_scan,0.906250,0
000000114770.png,flip_h,angle_scan,1.000000,1
000000114770.png,flip_v,angle_scan,1.000000,1
000000114770.png,rotate_45_crop_50,angle_scan,0.750000,0
000000114871.png,none,angle_scan,1.000000,1
000000114871.png,rotate_39,angle_scan,0.937500,0
000000114871.png,rotate_353,angle_scan,0.843750,0
000000114871.png,rotate_39,angle_scan,0.937500,0
000000114871.png,flip_h,angle_scan,1.000000,1
000000114871.png,flip_v,angle_scan,1.000000,1
000000114871.png,rotate_45_crop_50,angle_scan,0.781250,0
000000114884.png,none,angle_scan,1.000000,1
000000114884.png,rotate_215,angle_scan,0.937500,0
000000114884.png,rotate_146,angle_scan,0.937500,0
000000114884.png,rotate_335,angle_scan,0.937500,0
000000114884.png,flip_h,angle_scan,1.000000,1
000000114884.png,flip_v,angle_scan,1.000000,1
000000114884.png,rotate_45_crop_50,angle_scan,0.750000,0
000000114907.png,none,angle_scan,1.000000,1
000000114907.png,rotate_58,angle_scan,0.968750,0
000000114907.png,rotate_303,angle_scan,0.968750,0
000000114907.png,rotate_168,angle_scan,0.875000,0
000000114907.png,flip_h,angle_scan,1.000000,1
000000114907.png,flip_v,angle_scan,1.000000,1
000000114907.png,rotate_45_crop_50,angle_scan,0.781250,0
000000115118.png,none,angle_scan,1.000000,1
000000115118.png,rotate_344,angle_scan,0.968750,0
000000115118.png,rotate_180,angle_scan,1.000000,1
000000115118.png,rotate_169,angle_scan,0.718750,0
000000115118.png,flip_h,angle_scan,1.000000,1
000000115118.png,flip_v,angle_scan,1.000000,1
000000115118.png,rotate_45_crop_50,angle_scan,0.750000,0
000000115245.png,none,angle_scan,1.000000,1
000000115245.png,rotate_187,angle_scan,0.906250,0
000000115245.png,rotate_6,angle_scan,0.906250,0
000000115245.png,rotate_132,angle_scan,0.875000,0
000000115245.png,flip_h,angle_scan,1.000000,1
000000115245.png,flip_v,angle_scan,1.000000,1
000000115245.png,rotate_45_crop_50,angle_scan,0.781250,0
000000115870.png,none,angle_scan,1.000000,1
000000115870.png,rotate_248,angle_scan,0.781250,0
000000115870.png,rotate_30,angle_scan,0.781250,0
000000115870.png,rotate_22,angle_scan,0.937500,0
000000115870.png,flip_h,angle_scan,1.000000,1
000000115870.png,flip_v,angle_scan,1.000000,1
000000115870.png,rotate_45_crop_50,angle_scan,0.781250,0
000000115885.png,none,angle_scan,1.000000,1
000000115885.png,rotate_159,angle_scan,1.000000,1
000000115885.png,rotate_157,angle_scan,1.000000,1
000000115885.png,rotate_38,angle_scan,1.000000,1
000000115885.png,flip_h,angle_scan,1.000000,1
000000115885.png,flip_v,angle_scan,1.000000,1
000000115885.png,rotate_45_crop_50,angle_scan,0.718750,0
000000115898.png,none,angle_scan,1.000000,1
000000115898.png,rotate_205,angle_scan,0.937500,0
000000115898.png,rotate_76,angle_scan,0.906250,0
000000115898.png,rotate_11,angle_scan,0.812500,0
000000115898.png,flip_h,angle_scan,1.000000,1
000000115898.png,flip_v,angle_scan,1.000000,1
000000115898.png,rotate_45_crop_50,angle_scan,0.750000,0
000000115946.png,none,angle_scan,1.000000,1
000000115946.png,rotate_223,angle_scan,0.968750,0
000000115946.png,rotate_12,angle_scan,0.875000,0
000000115946.png,rotate_45,angle_scan,0.937500,0
000000115946.png,flip_h,angle_scan,1.000000,1
000000115946.png,flip_v,angle_scan,1.000000,1
000000115946.png,rotate_45_crop_50,angle_scan,0.750000,0
000000116068.png,none,angle_scan,1.000000,1
000000116068.png,rotate_222,angle_scan,0.937500,0
000000116068.png,rotate_353,angle_scan,0.812500,0
000000116068.png,rotate_187,angle_scan,0.875000,0
000000116068.png,flip_h,angle_scan,1.000000,1
000000116068.png,flip_v,angle_scan,1.000000,1
000000116068.png,rotate_45_crop_50,angle_scan,0.781250,0
000000116206.png,none,angle_scan,1.000000,1
000000116206.png,rotate_325,angle_scan,0.875000,0
000000116206.png,rotate_73,angle_scan,0.843750,0
000000116206.png,rotate_232,angle_scan,0.812500,0
000000116206.png,flip_h,angle_scan,1.000000,1
000000116206.png,flip_v,angle_scan,1.000000,1
000000116206.png,rotate_45_crop_50,angle_scan,0.750000,0
000000116208.png,none,angle_scan,1.000000,1
000000116208.png,rotate_59,angle_scan,0.968750,0
000000116208.png,rotate_334,angle_scan,0.906250,0
000000116208.png,rotate_221,angle_scan,1.000000,1
000000116208.png,flip_h,angle_scan,1.000000,1
000000116208.png,flip_v,angle_scan,1.000000,1
000000116208.png,rotate_45_crop_50,angle_scan,0.750000,0
000000116362.png,none,angle_scan,1.000000,1
000000116362.png,rotate_195,angle_scan,0.875000,0
000000116362.png,rotate_351,angle_scan,0.718750,0
000000116362.png,rotate_241,angle_scan,0.968750,0
000000116362.png,flip_h,angle_scan,1.000000,1
000000116362.png,flip_v,angle_scan,1.000000,1
000000116362.png,rotate_45_crop_50,angle_scan,0.718750,0
000000116439.png,none,angle_scan,1.000000,1
000000116439.png,rotate_16,angle_scan,0.968750,0
000000116439.png,rotate_11,angle_scan,0.781250,0
000000116439.png,rotate_192,angle_scan,0.843750,0
000000116439.png,flip_h,angle_scan,1.000000,1
000000116439.png,flip_v,angle_scan,1.000000,1
000000116439.png,rotate_45_crop_50,angle_scan,0.781250,0
000000116479.png,none,angle_scan,1.000000,1
000000116479.png,rotate_269,angle_scan,0.875000,0
000000116479.png,rotate_191,angle_scan,0.750000,0
000000116479.png,rotate_174,angle_scan,0.906250,0
000000116479.png,flip_h,angle_scan,1.000000,1
000000116479.png,flip_v,angle_scan,1.000000,1
000000116479.png,rotate_45_crop_50,angle_scan,0.687500,0
000000116589.png,none,angle_scan,1.000000,1
000000116589.png,rotate_250,angle_scan,0.750000,0
000000116589.png,rotate_226,angle_scan,0.937500,0
000000116589.png,rotate_6,angle_scan,0.906250,0
000000116589.png,flip_h,angle_scan,1.000000,1
000000116589.png,flip_v,angle_scan,1.000000,1
000000116589.png,rotate_45_crop_50,angle_scan,0.750000,0
000000116825.png,none,angle_scan,1.000000,1
000000116825.png,rotate_32,angle_scan,0.812500,0
000000116825.png,rotate_133,angle_scan,0.781250,0
000000116825.png,rotate_78,angle_scan,0.968750,0
000000116825.png,flip_h,angle_scan,1.000000,1
000000116825.png,flip_v,angle_scan,1.000000,1
000000116825.png,rotate_45_crop_50,angle_scan,0.718750,0
000000117197.png,none,angle_scan,1.000000,1
000000117197.png,rotate_57,angle_scan,0.937500,0
000000117197.png,rotate_25,angle_scan,0.937500,0
000000117197.png,rotate_225,angle_scan,0.937500,0
000000117197.png,flip_h,angle_scan,1.000000,1
000000117197.png,flip_v,angle_scan,1.000000,1
000000117197.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117374.png,none,angle_scan,1.000000,1
000000117374.png,rotate_98,angle_scan,1.000000,1
000000117374.png,rotate_38,angle_scan,1.000000,1
000000117374.png,rotate_270,angle_scan,0.750000,0
000000117374.png,flip_h,angle_scan,1.000000,1
000000117374.png,flip_v,angle_scan,1.000000,1
000000117374.png,rotate_45_crop_50,angle_scan,0.718750,0
000000117425.png,none,angle_scan,1.000000,1
000000117425.png,rotate_74,angle_scan,0.968750,0
000000117425.png,rotate_287,angle_scan,0.906250,0
000000117425.png,rotate_129,angle_scan,0.750000,0
000000117425.png,flip_h,angle_scan,1.000000,1
000000117425.png,flip_v,angle_scan,1.000000,1
000000117425.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117492.png,none,angle_scan,1.000000,1
000000117492.png,rotate_26,angle_scan,0.906250,0
000000117492.png,rotate_194,angle_scan,0.906250,0
000000117492.png,rotate_336,angle_scan,0.843750,0
000000117492.png,flip_h,angle_scan,1.000000,1
000000117492.png,flip_v,angle_scan,1.000000,1
000000117492.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117525.png,none,angle_scan,1.000000,1
000000117525.png,rotate_302,angle_scan,0.968750,0
000000117525.png,rotate_356,angle_scan,0.812500,0
000000117525.png,rotate_83,angle_scan,0.937500,0
000000117525.png,flip_h,angle_scan,1.000000,1
000000117525.png,flip_v,angle_scan,1.000000,1
000000117525.png,rotate_45_crop_50,angle_scan,0.781250,0
000000117645.png,none,angle_scan,1.000000,1
000000117645.png,rotate_256,angle_scan,0.906250,0
000000117645.png,rotate_57,angle_scan,0.937500,0
000000117645.png,rotate_14,angle_scan,0.906250,0
000000117645.png,flip_h,angle_scan,1.000000,1
000000117645.png,flip_v,angle_scan,1.000000,1
000000117645.png,rotate_45_crop_50,angle_scan,0.718750,0
000000117719.png,none,angle_scan,1.000000,1
000000117719.png,rotate_162,angle_scan,0.968750,0
000000117719.png,rotate_319,angle_scan,1.000000,1
000000117719.png,rotate_280,angle_scan,1.000000,1
000000117719.png,flip_h,angle_scan,1.000000,1
000000117719.png,flip_v,angle_scan,1.000000,1
000000117719.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117744.png,none,angle_scan,1.000000,1
000000117744.png,rotate_273,angle_scan,0.875000,0
000000117744.png,rotate_270,angle_scan,0.812500,0
000000117744.png,rotate_207,angle_scan,0.843750,0
000000117744.png,flip_h,angle_scan,1.000000,1
000000117744.png,flip_v,angle_scan,1.000000,1
000000117744.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117908.png,none,angle_scan,1.000000,1
000000117908.png,rotate_59,angle_scan,1.000000,1
000000117908.png,rotate_144,angle_scan,0.937500,0
000000117908.png,rotate_92,angle_scan,0.812500,0
000000117908.png,flip_h,angle_scan,1.000000,1
000000117908.png,flip_v,angle_scan,1.000000,1
000000117908.png,rotate_45_crop_50,angle_scan,0.750000,0
000000117914.png,none,angle_scan,1.000000,1
000000117914.png,rotate_78,angle_scan,0.937500,0
000000117914.png,rotate_26,angle_scan,0.937500,0
000000117914.png,rotate_173,angle_scan,0.812500,0
000000117914.png,flip_h,angle_scan,1.000000,1
000000117914.png,flip_v,angle_scan,1.000000,1
000000117914.png,rotate_45_crop_50,angle_scan,0.781250,0
000000118209.png,none,angle_scan,1.000000,1
000000118209.png,rotate_348,angle_scan,0.812500,0
000000118209.png,rotate_180,angle_scan,1.000000,1
000000118209.png,rotate_23,angle_scan,0.937500,0
000000118209.png,flip_h,angle_scan,1.000000,1
000000118209.png,flip_v,angle_scan,1.000000,1
000000118209.png,rotate_45_crop_50,angle_scan,0.781250,0
000000118367.png,none,angle_scan,1.000000,1
000000118367.png,rotate_45,angle_scan,0.937500,0
000000118367.png,rotate_14,angle_scan,0.906250,0
000000118367.png,rotate_152,angle_scan,0.781250,0
000000118367.png,flip_h,angle_scan,1.000000,1
000000118367.png,flip_v,angle_scan,1.000000,1
000000118367.png,rotate_45_crop_50,angle_scan,0.718750,0
000000118405.png,none,angle_scan,1.000000,1
000000118405.png,rotate_235,angle_scan,0.906250,0
000000118405.png,rotate_339,angle_scan,0.937500,0
000000118405.png,rotate_227,angle_scan,0.875000,0
000000118405.png,flip_h,angle_scan,1.000000,1
000000118405.png,flip_v,angle_scan,1.000000,1
000000118405.png,rotate_45_crop_50,angle_scan,0.750000,0
000000118515.png,none,angle_scan,1.000000,1
000000118515.png,rotate_318,angle_scan,1.000000,1
000000118515.png,rotate_213,angle_scan,0.843750,0
000000118515.png,rotate_116,angle_scan,0.906250,0
000000118515.png,flip_h,angle_scan,1.000000,1
000000118515.png,flip_v,angle_scan,1.000000,1
000000118515.png,rotate_45_crop_50,angle_scan,0.750000,0
000000118594.png,none,angle_scan,1.000000,1
000000118594.png,rotate_63,angle_scan,0.968750,0
000000118594.png,rotate_204,angle_scan,0.968750,0
000000118594.png,rotate_208,angle_scan,0.812500,0
000000118594.png,flip_h,angle_scan,1.000000,1
000000118594.png,flip_v,angle_scan,1.000000,1
000000118594.png,rotate_45_crop_50,angle_scan,0.750000,0
000000118921.png,none,angle_scan,1.000000,1
000000118921.png,rotate_273,angle_scan,0.937500,0
000000118921.png,rotate_319,angle_scan,0.968750,0
000000118921.png,rotate_337,angle_scan,0.937500,0
000000118921.png,flip_h,angle_scan,1.000000,1
000000118921.png,flip_v,angle_scan,1.000000,1
000000118921.png,rotate_45_crop_50,angle_scan,0.812500,0
000000119038.png,none,angle_scan,1.000000,1
000000119038.png,rotate_10,angle_scan,0.750000,0
000000119038.png,rotate_300,angle_scan,1.000000,1
000000119038.png,rotate_216,angle_scan,0.937500,0
000000119038.png,flip_h,angle_scan,1.000000,1
000000119038.png,flip_v,angle_scan,1.000000,1
000000119038.png,rotate_45_crop_50,angle_scan,0.750000,0
000000119088.png,none,angle_scan,1.000000,1
000000119088.png,rotate_266,angle_scan,0.906250,0
000000119088.png,rotate_213,angle_scan,0.875000,0
000000119088.png,rotate_178,angle_scan,0.937500,0
000000119088.png,flip_h,angle_scan,1.000000,1
000000119088.png,flip_v,angle_scan,1.000000,1
000000119088.png,rotate_45_crop_50,angle_scan,0.718750,0
000000119233.png,none,angle_scan,1.000000,1
000000119233.png,rotate_75,angle_scan,0.875000,0
000000119233.png,rotate_45,angle_scan,0.937500,0
000000119233.png,rotate_159,angle_scan,1.000000,1
000000119233.png,flip_h,angle_scan,1.000000,1
000000119233.png,flip_v,angle_scan,1.000000,1
000000119233.png,rotate_45_crop_50,angle_scan,0.718750,0
000000119365.png,none,angle_scan,1.000000,1
000000119365.png,rotate_160,angle_scan,1.000000,1
000000119365.png,rotate_201,angle_scan,1.000000,1
000000119365.png,rotate_241,angle_scan,1.000000,1
000000119365.png,flip_h,angle_scan,1.000000,1
000000119365.png,flip_v,angle_scan,1.000000,1
000000119365.png,rotate_45_crop_50,angle_scan,0.750000,0
000000119445.png,none,angle_scan,1.000000,1
000000119445.png,rotate_232,angle_scan,0.781250,0
000000119445.png,rotate_76,angle_scan,0.906250,0
000000119445.png,rotate_115,angle_scan,0.937500,0
000000119445.png,flip_h,angle_scan,1.000000,1
000000119445.png,flip_v,angle_scan,1.000000,1
000000119445.png,rotate_45_crop_50,angle_scan,0.750000,0
