image,scheme,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000405249.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.5922,8.5356,5311,0
000000405249.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,17.5922,7.8981,0,1
000000405249.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00000100101000000000000000000000,0.625000,0,17.5922,19.0509,3586,0
000000405249.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,17.5922,19.2167,0,1
000000405249.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,10010000000000000010000000000000,0.562500,0,17.5922,18.6696,1117,0
000000405249.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.6154,14.6154,14122,0
000000405249.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.6154,15.7783,10463,0
000000405249.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.6154,8.0516,10412,0
000000405249.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.6154,7.7255,1409,0
000000405249.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.6154,8.1264,11273,0
000000405249.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.6154,7.6934,819,0
000000405249.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.6154,16.5409,18445,0
000000405249.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.6154,16.6547,19544,0
000000405249.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000010011001110000100,0.906250,0,14.6154,16.9600,16408,0
000000405249.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,14.5263,14.5263,13680,0
000000405249.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.5263,15.1006,12013,0
000000405249.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.5263,7.9295,32113,0
000000405249.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.5263,7.5677,2937,0
000000405249.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.5263,8.1832,6189,0
000000405249.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,14.5263,7.8355,0,1
000000405249.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.5263,16.5878,22196,0
000000405249.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111010010011001110000100,0.968750,0,14.5263,16.6961,25113,0
000000405249.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000111000000011000110000100,0.875000,0,14.5263,17.0468,19577,0
000000405249.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.6537,13.6537,18033,0
000000405249.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.6537,14.9274,13192,0
000000405249.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.6537,7.8957,34732,0
000000405249.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,13.6537,7.6244,0,1
000000405249.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.6537,7.9619,848,0
000000405249.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.6537,7.6146,1648,0
000000405249.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.6537,15.7027,20520,0
000000405249.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.6537,15.8433,22123,0
000000405249.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,13.6537,16.3713,20657,0
000000405249.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,13.5250,13.5250,18529,0
000000405249.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5250,14.0816,16009,0
000000405249.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5250,7.7146,36585,0
000000405249.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5250,7.5287,3824,0
000000405249.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5250,8.0222,5683,0
000000405249.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,13.5250,7.8025,0,1
000000405249.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5250,15.6814,24246,0
000000405249.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5250,15.8610,25399,0
000000405249.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000010011000110000100,0.875000,0,13.5250,16.3852,22704,0
000000405249.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8224,12.8224,20334,0
000000405249.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8224,14.1794,15057,0
000000405249.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8224,7.7370,39091,0
000000405249.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000010000001001000000000000001,0.531250,0,12.8224,7.4978,395,0
000000405249.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.8224,7.8160,4442,0
000000405249.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.8224,7.5578,2732,0
000000405249.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8224,14.8749,21625,0
000000405249.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8224,15.0624,22639,0
000000405249.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,12.8224,15.7689,21772,0
000000405249.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,12.7506,12.7506,21747,0
000000405249.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7506,13.3102,18350,0
000000405249.png,distributed_q30_9block,30,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7506,7.5240,39309,0
000000405249.png,distributed_q30_9block,30,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7506,7.5037,10333,0
000000405249.png,distributed_q30_9block,30,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7506,7.9063,14819,0
000000405249.png,distributed_q30_9block,30,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,12.7506,7.7603,0,1
000000405249.png,distributed_q30_9block,30,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7506,14.8901,24924,0
000000405249.png,distributed_q30_9block,30,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7506,15.1128,26732,0
000000405249.png,distributed_q30_9block,30,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,12.7506,15.8116,24964,0
000000405249.png,distributed_q50_5block,50,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5819,10.5819,34397,0
000000405249.png,distributed_q50_5block,50,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5819,12.4976,22110,0
000000405249.png,distributed_q50_5block,50,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5819,7.2944,40068,0
000000405249.png,distributed_q50_5block,50,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000010000000,0.625000,0,10.5819,7.2504,19239,0
000000405249.png,distributed_q50_5block,50,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5819,7.6036,12659,0
000000405249.png,distributed_q50_5block,50,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5819,7.2156,802,0
000000405249.png,distributed_q50_5block,50,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5819,12.8804,36512,0
000000405249.png,distributed_q50_5block,50,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5819,13.1164,35747,0
000000405249.png,distributed_q50_5block,50,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,10.5819,14.1921,37776,0
000000405249.png,distributed_q50_9block,50,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5653,10.5653,34747,0
000000405249.png,distributed_q50_9block,50,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5653,11.7648,25961,0
000000405249.png,distributed_q50_9block,50,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5653,7.0599,51442,0
000000405249.png,distributed_q50_9block,50,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5653,7.2964,3183,0
000000405249.png,distributed_q50_9block,50,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5653,7.4930,11,0
000000405249.png,distributed_q50_9block,50,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5653,7.5876,515,0
000000405249.png,distributed_q50_9block,50,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5653,12.8400,35947,0
000000405249.png,distributed_q50_9block,50,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5653,13.1084,37199,0
000000405249.png,distributed_q50_9block,50,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,10.5653,14.1954,36788,0
000000405279.png,single_center_50pct,50,1,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9679,9.9679,34886,0
000000405279.png,single_center_50pct,50,1,2.5000,remove_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,9.9679,16.7882,9079,0
000000405279.png,single_center_50pct,50,1,2.5000,black_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,9.9679,7.0231,35090,0
000000405279.png,single_center_50pct,50,1,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9679,8.8706,19421,0
000000405279.png,single_center_50pct,50,1,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9679,8.6883,21957,0
000000405279.png,single_center_50pct,50,1,2.5000,crop_center_50,01001010111000010011001110000100,00000000010000000000000000000000,0.625000,0,9.9679,7.1724,65121,0
000000405279.png,single_center_50pct,50,1,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9679,13.0824,35667,0
000000405279.png,single_center_50pct,50,1,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9679,13.3391,36412,0
000000405279.png,single_center_50pct,50,1,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000110,0.843750,0,9.9679,15.5418,36002,0
000000405279.png,distributed_q10_5block,10,5,2.5000,none,01001010111000010011001110000100,00001000000000000011000100000000,0.718750,0,17.3699,17.3699,6704,0
000000405279.png,distributed_q10_5block,10,5,2.5000,remove_center_40,01001010111000010011001110000100,00001010010000000001001110000100,0.843750,0,17.3699,18.3915,5334,0
000000405279.png,distributed_q10_5block,10,5,2.5000,black_center_40,01001010111000010011001110000100,00001010110000000001001110000100,0.875000,0,17.3699,7.1670,5850,0
000000405279.png,distributed_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3699,10.4288,6350,0
000000405279.png,distributed_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,17.3699,10.7439,0,1
000000405279.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3699,12.4865,5167,0
000000405279.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010011000000011000110000100,0.875000,0,17.3699,19.5379,10251,0
000000405279.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010110000000011000100000100,0.843750,0,17.3699,19.6767,12023,0
000000405279.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00100000000000000011000100000100,0.687500,0,17.3699,20.6739,8783,0
000000405279.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4186,17.4186,6807,0
000000405279.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00000010010000000001001000000000,0.718750,0,17.4186,17.9306,5939,0
000000405279.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4186,7.1305,23312,0
000000405279.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4186,10.4791,4348,0
000000405279.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4186,10.6070,453,0
000000405279.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.4186,13.0038,2000,0
000000405279.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010010000110000000,0.875000,0,17.4186,19.5983,12106,0
000000405279.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000000110000000000000010000100,0.718750,0,17.4186,19.7622,12347,0
000000405279.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000000000000001000000000000,0.625000,0,17.4186,20.7001,1483,0
000000405279.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010010000010011001110000100,0.906250,0,14.2240,14.2240,13968,0
000000405279.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2240,15.2650,10477,0
000000405279.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2240,6.8347,11362,0
000000405279.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2240,9.7482,7768,0
000000405279.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2240,10.1905,2528,0
000000405279.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2240,11.6895,10484,0
000000405279.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.2240,16.6864,17048,0
000000405279.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,14.2240,16.9962,18524,0
000000405279.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00101000110000000011000110000100,0.812500,0,14.2240,18.3744,16456,0
000000405279.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010010000010011001100000100,0.875000,0,14.2822,14.2822,13717,0
000000405279.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2822,14.8074,12017,0
000000405279.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2822,6.7660,36287,0
000000405279.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2822,9.8741,11428,0
000000405279.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,14.2822,10.0589,0,1
000000405279.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2822,12.3803,5978,0
000000405279.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2822,16.7879,20094,0
000000405279.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111010010011001110000100,0.968750,0,14.2822,17.0073,33504,0
000000405279.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00101000110000010111000100000100,0.781250,0,14.2822,18.4000,20477,0
000000405279.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010010000010011001110000100,0.937500,0,13.2436,13.2436,17931,0
000000405279.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2436,14.3792,13439,0
000000405279.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2436,6.6959,38264,0
000000405279.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2436,9.4359,3897,0
000000405279.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2436,9.9953,179,0
000000405279.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2436,11.3820,13828,0
000000405279.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2436,15.7745,19099,0
000000405279.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010010000000011001110000100,0.906250,0,13.2436,16.1061,19697,0
000000405279.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000000011000110000100,0.843750,0,13.2436,17.6242,19838,0
000000405279.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,13.2532,13.2532,18492,0
000000405279.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2532,13.7561,16077,0
000000405279.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2532,6.5831,42210,0
000000405279.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2532,9.6012,4060,0
000000405279.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,13.2532,9.7459,0,1
000000405279.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2532,12.1838,6915,0
000000405279.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2532,15.8068,21992,0
000000405279.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010110010010011001110000100,0.937500,0,13.2532,16.0347,23784,0
000000405279.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00101000010000000011000110000100,0.781250,0,13.2532,17.5163,21991,0
000000405279.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4136,12.4136,20129,0
000000405279.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4136,13.6459,14948,0
000000405279.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4136,6.5618,40179,0
000000405279.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4136,9.1179,7957,0
000000405279.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4136,9.8091,1465,0
000000405279.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.4136,11.2051,15352,0
000000405279.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4136,15.0434,21109,0
000000405279.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4136,15.2885,20907,0
000000405279.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000000011001110000100,0.875000,0,12.4136,16.9320,21079,0
000000405279.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.4558,12.4558,21800,0
000000405279.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4558,12.9539,18477,0
