image,scheme,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000000139.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,12.9411,14.0568,13297,0
000000000139.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.9411,8.4984,32009,0
000000000139.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.9411,10.0671,210,0
000000000139.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,12.9411,10.0283,0,1
000000000139.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.9411,10.8767,433,0
000000000139.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.9411,15.6712,20180,0
000000000139.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,12.9411,15.9794,20762,0
000000000139.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,12.9411,17.8278,19981,0
000000000139.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,12.9396,12.9396,18031,0
000000000139.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.9396,13.4337,15994,0
000000000139.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.9396,8.3160,40394,0
000000000139.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.9396,10.1863,4354,0
000000000139.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,12.9396,9.9537,0,1
000000000139.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,12.9396,11.7732,0,1
000000000139.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.9396,15.7878,24978,0
000000000139.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001000110000010011001100000100,0.875000,0,12.9396,16.0750,23747,0
000000000139.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000110000010011001110001100,0.906250,0,12.9396,18.0083,25099,0
000000000139.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1325,12.1325,20239,0
000000000139.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1325,13.3413,15037,0
000000000139.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1325,8.2873,39355,0
000000000139.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1325,9.7126,737,0
000000000139.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1325,9.6936,14,0
000000000139.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1325,10.6367,4084,0
000000000139.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1325,14.9204,21483,0
000000000139.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1325,15.1544,20695,0
000000000139.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,12.1325,17.1273,21759,0
000000000139.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,12.1664,12.1664,21535,0
000000000139.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1664,12.6625,18536,0
000000000139.png,distributed_q30_9block,30,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1664,8.0637,43555,0
000000000139.png,distributed_q30_9block,30,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1664,9.8602,7705,0
000000000139.png,distributed_q30_9block,30,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1664,9.6423,1572,0
000000000139.png,distributed_q30_9block,30,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.1664,11.5745,90,0
000000000139.png,distributed_q30_9block,30,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1664,15.0616,24591,0
000000000139.png,distributed_q30_9block,30,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.1664,15.3624,24572,0
000000000139.png,distributed_q30_9block,30,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001010110000010011001110001100,0.937500,0,12.1664,17.3322,25575,0
000000000139.png,distributed_q50_5block,50,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9507,9.9507,34100,0
000000000139.png,distributed_q50_5block,50,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9507,11.6932,21955,0
000000000139.png,distributed_q50_5block,50,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9507,7.7025,41507,0
000000000139.png,distributed_q50_5block,50,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9507,8.6357,2292,0
000000000139.png,distributed_q50_5block,50,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9507,8.7569,1392,0
000000000139.png,distributed_q50_5block,50,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9507,9.2159,146,0
000000000139.png,distributed_q50_5block,50,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9507,12.9425,35737,0
000000000139.png,distributed_q50_5block,50,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9507,13.1807,37380,0
000000000139.png,distributed_q50_5block,50,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,9.9507,15.3139,39189,0
000000000139.png,distributed_q50_9block,50,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9845,9.9845,34915,0
000000000139.png,distributed_q50_9block,50,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9845,11.0935,25961,0
000000000139.png,distributed_q50_9block,50,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9845,7.4533,51737,0
000000000139.png,distributed_q50_9block,50,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.9845,8.6868,1183,0
000000000139.png,distributed_q50_9block,50,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,9.9845,8.6777,0,1
000000000139.png,distributed_q50_9block,50,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,9.9845,10.7551,0,1
000000000139.png,distributed_q50_9block,50,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9845,12.9196,35491,0
000000000139.png,distributed_q50_9block,50,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.9845,13.1325,35981,0
000000000139.png,distributed_q50_9block,50,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,9.9845,15.3449,36222,0
000000000285.png,single_center_50pct,50,1,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.2872,10.2872,35051,0
000000000285.png,single_center_50pct,50,1,2.5000,remove_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,10.2872,17.1220,9533,0
000000000285.png,single_center_50pct,50,1,2.5000,black_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,10.2872,7.8148,35456,0
000000000285.png,single_center_50pct,50,1,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.2872,7.5636,1232,0
000000000285.png,single_center_50pct,50,1,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.2872,7.4229,19725,0
000000000285.png,single_center_50pct,50,1,2.5000,crop_center_50,01001010111000010011001110000100,00000000010000000000000010000000,0.656250,0,10.2872,6.7530,65250,0
000000000285.png,single_center_50pct,50,1,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.2872,13.0739,35130,0
000000000285.png,single_center_50pct,50,1,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.2872,13.2817,35843,0
000000000285.png,single_center_50pct,50,1,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000100,0.875000,0,10.2872,14.9301,36439,0
000000000285.png,distributed_q10_5block,10,5,2.5000,none,01001010111000010011001110000100,00000010000000010000001000000000,0.687500,0,17.0136,17.0136,6401,0
000000000285.png,distributed_q10_5block,10,5,2.5000,remove_center_40,01001010111000010011001110000100,00000000000000010000001000000000,0.656250,0,17.0136,17.9436,5165,0
000000000285.png,distributed_q10_5block,10,5,2.5000,black_center_40,01001010111000010011001110000100,00000000000000010000000000000000,0.625000,0,17.0136,7.9035,4960,0
000000000285.png,distributed_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.0136,7.6803,711,0
000000000285.png,distributed_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.0136,8.3754,2954,0
000000000285.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,17.0136,9.0387,4081,0
000000000285.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010110000010001001110000000,0.875000,0,17.0136,19.2762,6764,0
000000000285.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001000010000000001000000000000,0.687500,0,17.0136,19.3423,5927,0
000000000285.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000001000000000001000010000100,0.656250,0,17.0136,20.1752,3164,0
000000000285.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3088,17.3088,5934,0
000000000285.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3088,17.7891,5195,0
000000000285.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3088,7.8879,4090,0
000000000285.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,17.3088,7.7141,0,1
000000000285.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3088,8.6050,2170,0
000000000285.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.3088,9.2108,1023,0
000000000285.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00000100010000010101000100000100,0.687500,0,17.3088,19.4207,252,0
000000000285.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000100110000000000000010000000,0.656250,0,17.3088,19.5446,928,0
000000000285.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000001000010001001000000101,0.718750,0,17.3088,20.1134,3179,0
000000000285.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010110000010011001110000100,0.937500,0,14.0115,14.0115,13982,0
000000000285.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.0115,15.0045,10460,0
000000000285.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.0115,7.5059,10434,0
000000000285.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.0115,7.4381,2028,0
000000000285.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.0115,7.9828,3024,0
000000000285.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,14.0115,8.7345,10574,0
000000000285.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.0115,16.6522,16427,0
000000000285.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.0115,16.7868,15689,0
000000000285.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001010110000010011001110000100,0.937500,0,14.0115,18.1633,17101,0
000000000285.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.2017,14.2017,13457,0
000000000285.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2017,14.7234,11945,0
000000000285.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.2017,7.4546,32790,0
000000000285.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,14.2017,7.3880,0,1
000000000285.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2017,8.4628,981,0
000000000285.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.2017,8.9960,5002,0
000000000285.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.2017,16.6543,17590,0
000000000285.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001000110000010011001110000100,0.906250,0,14.2017,16.7830,17321,0
000000000285.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000001000000011000000000000,0.687500,0,14.2017,17.9767,3388,0
000000000285.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.1000,13.1000,17858,0
000000000285.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.1000,14.2001,13249,0
000000000285.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.1000,7.3515,35797,0
000000000285.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.1000,7.3620,594,0
000000000285.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,13.1000,7.7946,0,1
000000000285.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.1000,8.6025,12141,0
000000000285.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.1000,15.7482,19223,0
000000000285.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.1000,15.9474,19598,0
000000000285.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000110000010011001110000100,0.937500,0,13.1000,17.3706,19903,0
000000000285.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,13.2099,13.2099,18054,0
000000000285.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2099,13.7145,15665,0
000000000285.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2099,7.2466,39292,0
000000000285.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.000000,0,13.2099,7.2801,0,1
000000000285.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2099,8.3687,1605,0
000000000285.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.2099,8.9238,6738,0
000000000285.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.2099,15.7726,21258,0
000000000285.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010111000010011001110001100,0.937500,0,13.2099,15.9362,22159,0
000000000285.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000111000110011000110000000,0.843750,0,13.2099,17.2643,21349,0
000000000285.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.3041,12.3041,20176,0
000000000285.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.3041,13.5058,15083,0
000000000285.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.3041,7.1987,39452,0
000000000285.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.3041,7.2805,88,0
000000000285.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.3041,7.5954,3017,0
000000000285.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.3041,8.5229,13925,0
000000000285.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.3041,14.9583,21143,0
000000000285.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.3041,15.1310,21001,0
000000000285.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000110000010011001110000100,0.937500,0,12.3041,16.6802,22969,0
000000000285.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,12.4341,12.4341,21519,0
000000000285.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.4341,12.9390,18021,0
