image,scheme,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000289594.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,17.5395,9.2260,3887,0
000000289594.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001011011000000011011110000100,0.843750,0,17.5395,19.4768,9976,0
000000289594.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001001011010000011101110000100,0.781250,0,17.5395,19.3939,10455,0
000000289594.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000000000000011000000000100,0.687500,0,17.5395,18.0919,8959,0
000000289594.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.6230,17.6230,6470,0
000000289594.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00001010110000000001001100000000,0.812500,0,17.6230,18.1102,5601,0
000000289594.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00001010110000000001001100000000,0.812500,0,17.6230,10.8183,5583,0
000000289594.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.6230,8.3040,2048,0
000000289594.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.6230,9.0522,2138,0
000000289594.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,17.6230,9.3726,657,0
000000289594.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001000111000010001000000000000,0.781250,0,17.6230,19.5258,7894,0
000000289594.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000000110000000001000000000000,0.687500,0,17.6230,19.4706,7865,0
000000289594.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000000000000001000000000000,0.625000,0,17.6230,18.0995,7961,0
000000289594.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010110000010011001110000100,0.937500,0,14.4578,14.4578,13788,0
000000289594.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.4578,15.4516,10254,0
000000289594.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,14.4578,10.1830,10274,0
000000289594.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4578,7.7811,2361,0
000000289594.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.4578,8.5515,10818,0
000000289594.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,14.4578,8.9430,10318,0
000000289594.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.4578,16.7157,16937,0
000000289594.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010110000010011001110000100,0.937500,0,14.4578,16.8264,17582,0
000000289594.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00101000110000010011001110000100,0.875000,0,14.4578,16.7261,16309,0
000000289594.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,14.5442,14.5442,13983,0
000000289594.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.5442,15.0536,12304,0
000000289594.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,14.5442,10.0608,32571,0
000000289594.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.5442,8.0588,2664,0
000000289594.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.5442,8.7049,7009,0
000000289594.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,14.5442,9.2038,4936,0
000000289594.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000000011001110000100,0.968750,0,14.5442,16.8201,18847,0
000000289594.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010111000000011001110000100,0.937500,0,14.5442,16.8676,19413,0
000000289594.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000011001110000100,0.875000,0,14.5442,16.6863,18328,0
000000289594.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5088,13.5088,17933,0
000000289594.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5088,14.6195,13100,0
000000289594.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5088,9.9186,14109,0
000000289594.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5088,7.6404,607,0
000000289594.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5088,8.3247,6156,0
000000289594.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,13.5088,8.7975,12626,0
000000289594.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,13.5088,15.8113,19516,0
000000289594.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,13.5088,15.9775,19968,0
000000289594.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,13.5088,16.1258,19482,0
000000289594.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010111000010011001110000100,0.968750,0,13.5302,13.5302,18252,0
000000289594.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5302,14.0201,15800,0
000000289594.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5302,9.7061,36471,0
000000289594.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5302,7.9013,41,0
000000289594.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5302,8.5571,6676,0
000000289594.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.5302,9.1378,6072,0
000000289594.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001100000100,0.968750,0,13.5302,15.8834,21220,0
000000289594.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.5302,15.9904,22718,0
000000289594.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01001000111000010011001010000100,0.937500,0,13.5302,16.0965,21486,0
000000289594.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6966,12.6966,20203,0
000000289594.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6966,13.9178,14945,0
000000289594.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6966,9.6679,31442,0
000000289594.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.6966,7.4603,989,0
000000289594.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.6966,8.1442,10602,0
000000289594.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,12.6966,8.6890,14711,0
000000289594.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6966,14.9967,21506,0
000000289594.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.6966,15.1998,21513,0
000000289594.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,12.6966,15.5992,21421,0
000000289594.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7469,12.7469,21364,0
000000289594.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7469,13.2382,18104,0
000000289594.png,distributed_q30_9block,30,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7469,9.3999,40163,0
000000289594.png,distributed_q30_9block,30,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7469,7.7875,165,0
000000289594.png,distributed_q30_9block,30,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7469,8.4410,16440,0
000000289594.png,distributed_q30_9block,30,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7469,9.0606,8111,0
000000289594.png,distributed_q30_9block,30,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7469,15.0956,23713,0
000000289594.png,distributed_q30_9block,30,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,12.7469,15.2967,24480,0
000000289594.png,distributed_q30_9block,30,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,12.7469,15.6359,24084,0
000000289594.png,distributed_q50_5block,50,5,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5272,10.5272,34070,0
000000289594.png,distributed_q50_5block,50,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5272,12.2939,21816,0
000000289594.png,distributed_q50_5block,50,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5272,8.9845,34253,0
000000289594.png,distributed_q50_5block,50,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5272,7.1433,24198,0
000000289594.png,distributed_q50_5block,50,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.5272,7.5136,21176,0
000000289594.png,distributed_q50_5block,50,5,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.5272,8.1158,29686,0
000000289594.png,distributed_q50_5block,50,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5272,12.9392,34826,0
000000289594.png,distributed_q50_5block,50,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5272,13.1724,36110,0
000000289594.png,distributed_q50_5block,50,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,10.5272,14.0688,36314,0
000000289594.png,distributed_q50_9block,50,9,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5588,10.5588,34502,0
000000289594.png,distributed_q50_9block,50,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5588,11.6844,25662,0
000000289594.png,distributed_q50_9block,50,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5588,8.6894,50276,0
000000289594.png,distributed_q50_9block,50,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,10.5588,7.2752,1245,0
000000289594.png,distributed_q50_9block,50,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.5588,7.9982,9194,0
000000289594.png,distributed_q50_9block,50,9,2.5000,crop_center_50,01001010111000010011001110000100,00000100000000000000000000000000,0.562500,0,10.5588,8.7373,13048,0
000000289594.png,distributed_q50_9block,50,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5588,12.9179,36439,0
000000289594.png,distributed_q50_9block,50,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,10.5588,13.1701,37189,0
000000289594.png,distributed_q50_9block,50,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011001110000100,0.906250,0,10.5588,14.0565,37677,0
000000289659.png,single_center_50pct,50,1,2.5000,none,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.7202,9.7202,34630,0
000000289659.png,single_center_50pct,50,1,2.5000,remove_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,9.7202,16.4344,9131,0
000000289659.png,single_center_50pct,50,1,2.5000,black_center_40,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,9.7202,8.7620,34931,0
000000289659.png,single_center_50pct,50,1,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.7202,8.5618,27392,0
000000289659.png,single_center_50pct,50,1,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,9.7202,8.6203,15049,0
000000289659.png,single_center_50pct,50,1,2.5000,crop_center_50,01001010111000010011001110000100,00000000010000000000000000000000,0.625000,0,9.7202,7.0255,64987,0
000000289659.png,single_center_50pct,50,1,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,9.7202,12.9716,35214,0
000000289659.png,single_center_50pct,50,1,2.5000,jpeg_q20,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,9.7202,13.2045,35906,0
000000289659.png,single_center_50pct,50,1,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000010011000110000110,0.843750,0,9.7202,15.1171,36045,0
000000289659.png,distributed_q10_5block,10,5,2.5000,none,01001010111000010011001110000100,00001000000000010001000000000000,0.687500,0,16.9291,16.9291,6620,0
000000289659.png,distributed_q10_5block,10,5,2.5000,remove_center_40,01001010111000010011001110000100,00001000000000000001000000000000,0.656250,0,16.9291,17.8579,5318,0
000000289659.png,distributed_q10_5block,10,5,2.5000,black_center_40,01001010111000010011001110000100,00001000000000000001000000000000,0.656250,0,16.9291,8.9745,5205,0
000000289659.png,distributed_q10_5block,10,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9291,10.7163,4958,0
000000289659.png,distributed_q10_5block,10,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9291,11.6685,5945,0
000000289659.png,distributed_q10_5block,10,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9291,11.4261,4796,0
000000289659.png,distributed_q10_5block,10,5,2.5000,jpeg_q30,01001010111000010011001110000100,00001010010000010001000100100100,0.781250,0,16.9291,18.8200,9702,0
000000289659.png,distributed_q10_5block,10,5,2.5000,jpeg_q20,01001010111000010011001110000100,00001010010000000001000000000000,0.718750,0,16.9291,18.8243,9190,0
000000289659.png,distributed_q10_5block,10,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000001000010000100,0.781250,0,16.9291,18.5107,8924,0
000000289659.png,distributed_q10_9block,10,9,2.5000,none,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9345,16.9345,6891,0
000000289659.png,distributed_q10_9block,10,9,2.5000,remove_center_40,01001010111000010011001110000100,00001000000000000001000000000000,0.656250,0,16.9345,17.4005,6146,0
000000289659.png,distributed_q10_9block,10,9,2.5000,black_center_40,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9345,8.9126,5861,0
000000289659.png,distributed_q10_9block,10,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9345,10.7219,3660,0
000000289659.png,distributed_q10_9block,10,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9345,11.6545,1406,0
000000289659.png,distributed_q10_9block,10,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,16.9345,11.7069,1743,0
000000289659.png,distributed_q10_9block,10,9,2.5000,jpeg_q30,01001010111000010011001110000100,00001000011000000001000000000000,0.718750,0,16.9345,18.7731,6121,0
000000289659.png,distributed_q10_9block,10,9,2.5000,jpeg_q20,01001010111000010011001110000100,00000010000000000001000000000000,0.656250,0,16.9345,18.8001,4399,0
000000289659.png,distributed_q10_9block,10,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00000000000000000001000000000000,0.625000,0,16.9345,18.4443,423,0
000000289659.png,distributed_q20_5block,20,5,2.5000,none,01001010111000010011001110000100,00001010010000010011001110000100,0.906250,0,13.8092,13.8092,13813,0
000000289659.png,distributed_q20_5block,20,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.8092,14.7871,10499,0
000000289659.png,distributed_q20_5block,20,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,13.8092,8.4324,10441,0
000000289659.png,distributed_q20_5block,20,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8092,10.0217,10719,0
000000289659.png,distributed_q20_5block,20,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8092,10.6900,11253,0
000000289659.png,distributed_q20_5block,20,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8092,10.9084,10676,0
000000289659.png,distributed_q20_5block,20,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,13.8092,16.2492,16742,0
000000289659.png,distributed_q20_5block,20,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010011000000011001110000100,0.937500,0,13.8092,16.4217,16642,0
000000289659.png,distributed_q20_5block,20,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000011001110000100,0.875000,0,13.8092,17.0301,16234,0
000000289659.png,distributed_q20_9block,20,9,2.5000,none,01001010111000010011001110000100,00001010010000010011001100000100,0.875000,0,13.8011,13.8011,13718,0
000000289659.png,distributed_q20_9block,20,9,2.5000,remove_center_40,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,13.8011,14.2826,12165,0
000000289659.png,distributed_q20_9block,20,9,2.5000,black_center_40,01001010111000010011001110000100,00001010111000010011001100000100,0.937500,0,13.8011,8.3103,33964,0
000000289659.png,distributed_q20_9block,20,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8011,9.9788,1299,0
000000289659.png,distributed_q20_9block,20,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8011,10.6966,6848,0
000000289659.png,distributed_q20_9block,20,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,13.8011,11.3640,5569,0
000000289659.png,distributed_q20_9block,20,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,13.8011,16.4215,19497,0
000000289659.png,distributed_q20_9block,20,9,2.5000,jpeg_q20,01001010111000010011001110000100,00001010011000000001001110000100,0.875000,0,13.8011,16.5517,19492,0
000000289659.png,distributed_q20_9block,20,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000010000000011001110000100,0.843750,0,13.8011,17.1203,18223,0
000000289659.png,distributed_q25_5block,25,5,2.5000,none,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.8412,12.8412,18265,0
000000289659.png,distributed_q25_5block,25,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010110000010011001110000100,0.968750,0,12.8412,13.9339,13466,0
000000289659.png,distributed_q25_5block,25,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8412,8.2195,37997,0
000000289659.png,distributed_q25_5block,25,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.8412,9.7620,9995,0
000000289659.png,distributed_q25_5block,25,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.8412,10.2581,6761,0
000000289659.png,distributed_q25_5block,25,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.8412,10.6614,13293,0
000000289659.png,distributed_q25_5block,25,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.8412,15.4018,19341,0
000000289659.png,distributed_q25_5block,25,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010011000000011001110000100,0.937500,0,12.8412,15.5407,20022,0
000000289659.png,distributed_q25_5block,25,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000000011001110000100,0.875000,0,12.8412,16.4644,19385,0
000000289659.png,distributed_q25_9block,25,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,12.7809,12.7809,17960,0
000000289659.png,distributed_q25_9block,25,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7809,13.2441,15988,0
000000289659.png,distributed_q25_9block,25,9,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7809,8.0234,41322,0
000000289659.png,distributed_q25_9block,25,9,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7809,9.6433,7294,0
000000289659.png,distributed_q25_9block,25,9,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7809,10.2744,9717,0
000000289659.png,distributed_q25_9block,25,9,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.7809,11.2220,6716,0
000000289659.png,distributed_q25_9block,25,9,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.7809,15.5182,21859,0
000000289659.png,distributed_q25_9block,25,9,2.5000,jpeg_q20,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.7809,15.6669,22766,0
000000289659.png,distributed_q25_9block,25,9,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,00001000110000000011001110000100,0.875000,0,12.7809,16.5347,22370,0
000000289659.png,distributed_q30_5block,30,5,2.5000,none,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.0144,12.0144,20583,0
000000289659.png,distributed_q30_5block,30,5,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.0144,13.2088,15191,0
000000289659.png,distributed_q30_5block,30,5,2.5000,black_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.0144,8.0128,40505,0
000000289659.png,distributed_q30_5block,30,5,2.5000,crop_top_left_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.0144,9.4450,9414,0
000000289659.png,distributed_q30_5block,30,5,2.5000,crop_bottom_right_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.0144,9.8832,11952,0
000000289659.png,distributed_q30_5block,30,5,2.5000,crop_center_50,01001010111000010011001110000100,00000000000000000000000000000000,0.593750,0,12.0144,10.4798,14632,0
000000289659.png,distributed_q30_5block,30,5,2.5000,jpeg_q30,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,12.0144,14.6949,21049,0
000000289659.png,distributed_q30_5block,30,5,2.5000,jpeg_q20,01001010111000010011001110000100,01001010011000010011001110000100,0.968750,0,12.0144,14.8437,21292,0
000000289659.png,distributed_q30_5block,30,5,2.5000,resize_0.25_jpeg_q50,01001010111000010011001110000100,01101000110000000011001110000100,0.875000,0,12.0144,16.0485,20978,0
000000289659.png,distributed_q30_9block,30,9,2.5000,none,01001010111000010011001110000100,00001010011000010011001110000100,0.937500,0,11.9948,11.9948,21340,0
000000289659.png,distributed_q30_9block,30,9,2.5000,remove_center_40,01001010111000010011001110000100,01001010111000010011001110000100,1.000000,1,11.9948,12.4579,18509,0
