image,scheme,scaling_w,attack,method,selected_candidate,message,predicted,bit_accuracy,message_success,confidence,mask_pixels
alpaca.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994917,32812
alpaca.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994917,32812
alpaca.jpg,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994917,32812
alpaca.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995038,32832
alpaca.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995042,32834
alpaca.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995042,32834
alpaca.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995042,32834
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.982595,32816
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.982648,32811
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.982648,32811
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.982648,32811
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.960683,31157
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.960829,31050
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.960829,31050
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.960829,31050
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.938154,31140
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.938154,31140
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.938154,31140
alpaca.jpg,dwsf_5region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.938154,31140
alpaca.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994931,32749
alpaca.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994931,32749
alpaca.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994931,32749
alpaca.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994931,32749
alpaca.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994941,32735
alpaca.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994942,32746
alpaca.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994942,32746
alpaca.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994942,32746
ducks.jpg,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.970862,31109
ducks.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.970862,31109
ducks.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.970862,31109
ducks.jpg,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.970862,31109
ducks.jpg,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.991279,33064
ducks.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995074,41595
ducks.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995074,41595
ducks.jpg,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995074,41595
ducks.jpg,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992733,65536
ducks.jpg,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992736,65536
ducks.jpg,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992736,65536
ducks.jpg,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992736,65536
ducks.jpg,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.990336,31823
ducks.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.990646,31841
ducks.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.990646,31841
ducks.jpg,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.990646,31841
ducks.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995015,33415
ducks.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995015,33415
ducks.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995015,33415
ducks.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995015,33415
ducks.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.903210,31122
ducks.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.903210,31122
ducks.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.903210,31122
ducks.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.903210,31122
ducks.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.925602,33017
ducks.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.946918,42906
ducks.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.946918,42906
ducks.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.946918,42906
ducks.jpg,dwsf_5region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.930543,31031
ducks.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936925,31712
ducks.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936925,31712
ducks.jpg,dwsf_5region_spatial,2.5000,crop_center_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936925,31712
ducks.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994351,30838
ducks.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994351,30838
ducks.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994351,30838
ducks.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.994351,30838
ducks.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995342,32826
ducks.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995349,32752
ducks.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995349,32752
ducks.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.995349,32752
gauguin_256.jpg,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.944778,36304
gauguin_256.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.959498,39690
gauguin_256.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.959498,39690
gauguin_256.jpg,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.959498,39690
gauguin_256.jpg,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,01110110010100000011110000110001,0.968750,0,0.898824,33362
gauguin_256.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.957118,41719
gauguin_256.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.957118,41719
gauguin_256.jpg,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.957118,41719
gauguin_256.jpg,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,01110010110100000011110000110001,0.906250,0,0.978806,65536
gauguin_256.jpg,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,01110010110100000011110000110001,0.906250,0,0.978806,65536
gauguin_256.jpg,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,01110010110100000011110000110001,0.906250,0,0.978806,65536
gauguin_256.jpg,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,01110010110100000011110000110001,0.906250,0,0.978806,65536
gauguin_256.jpg,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,10010100100000000100010000000000,0.593750,0,0.243417,13740
gauguin_256.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,10010100100000000100010000000000,0.593750,0,0.243417,13740
gauguin_256.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,10010100100000000100010000000000,0.593750,0,0.243417,13740
gauguin_256.jpg,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,10010100100000000100010000000000,0.593750,0,0.243417,13740
gauguin_256.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,10110110100100000011110000010000,0.843750,0,0.699099,29236
gauguin_256.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,10110110100100000011110000010000,0.843750,0,0.717248,29336
gauguin_256.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,10110110100100000011110000010000,0.843750,0,0.717248,29336
gauguin_256.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,10110110100100000011110000010000,0.843750,0,0.717248,29336
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.936619,34135
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.939666,34185
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.939666,34185
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.939666,34185
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110010010100000011110000110001,0.968750,0,0.849673,31366
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,01100111010100000011110000111001,0.875000,0,0.875662,41357
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110010010100000011110000110001,0.968750,0,0.857201,31436
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110010010100000011110000110001,0.968750,0,0.857201,31436
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.880109,28618
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.880109,28618
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,11110010110100000011110000110001,0.937500,0,0.880109,28618
gauguin_256.jpg,dwsf_5region_spatial,2.5000,crop_center_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010101000011110000110001,0.968750,0,0.875057,31086
gauguin_256.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,10000000000000000011100100000001,0.656250,0,0.268966,9237
gauguin_256.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,10000000000000000011100100000001,0.656250,0,0.268966,9237
gauguin_256.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,10000000000000000011100100000001,0.656250,0,0.268966,9237
gauguin_256.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,10000000000000000011100100000001,0.656250,0,0.268966,9237
gauguin_256.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,10110110110100000011010000010001,0.875000,0,0.790319,32894
gauguin_256.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,10110110110100000011010000010001,0.875000,0,0.791892,32736
gauguin_256.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,10110110110100000011010000010001,0.875000,0,0.791892,32736
gauguin_256.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,10110110110100000011010000010001,0.875000,0,0.791892,32736
seabackground.jpg,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.988525,32653
seabackground.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.988525,32653
seabackground.jpg,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.988525,32653
seabackground.jpg,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.988525,32653
seabackground.jpg,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992337,32975
seabackground.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.993916,41746
seabackground.jpg,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.993916,41746
seabackground.jpg,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.993916,41746
seabackground.jpg,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.986720,65536
seabackground.jpg,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.986853,65536
seabackground.jpg,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.986853,65536
seabackground.jpg,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.986853,65536
seabackground.jpg,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,5
seabackground.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000001000000000100010001010101,0.500000,0,0.013409,224
seabackground.jpg,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000001000000000100010001010101,0.500000,0,0.013409,224
seabackground.jpg,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000001000000000100010001010101,0.500000,0,0.013409,224
seabackground.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.926848,28009
seabackground.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.934713,27772
seabackground.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.934713,27772
seabackground.jpg,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.934713,27772
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.983856,32985
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.984152,42786
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.984152,42786
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.984152,42786
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.982854,32567
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.987242,42806
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.987242,42806
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.987242,42806
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.955757,30986
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.955757,30986
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.955757,30986
seabackground.jpg,dwsf_5region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.955757,30986
seabackground.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,10110100010000000011100000010001,0.843750,0,0.533217,3411
seabackground.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,10110100010000000011100000010001,0.843750,0,0.533217,3411
seabackground.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,10110100010000000011100000010001,0.843750,0,0.533217,3411
seabackground.jpg,dwsf_5region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,10110100010000000011100000010001,0.843750,0,0.533217,3411
seabackground.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992287,25365
seabackground.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992316,25825
seabackground.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992316,25825
seabackground.jpg,dwsf_5region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.992316,25825
trex_bike.jpg,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.991880,32739
